Geneid	KRS7_10_aTC1-6_1_DMSO	KRS7_13_aTC1-6_2_DMSO	KRS7_16_aTC1-6_3_DMSO	KRS7_11_aTC1-6_1_Tg6h	KRS7_14_aTC1.6_2_Tg6h	KRS7_17_aTC1-6_3_Tg6h	KRS7_12_aTC1-6_1_Tg24h	KRS7_15_aTC1-6_2_Tg24h	KRS7_18_aTC1-6_3_Tg24h
Ccdc134	1.89771461806889	1.7596627088478	1.95030812763554	4.23441600348537	4.56739197775443	4.24581238437364	1.72329240717356	2.92751567421499	2.63370946040219
Srebf2	85.7708047058233	87.0252907185432	92.3660823343969	69.9769988124591	80.3254915782899	83.5851713220872	54.2431177159314	78.7253392304298	76.5945785910251
Mir33	0	0	0	0	0	0	0	0	0
Shisa8	0.0282610707230169	0.0532389813378453	0.0411034446006896	0.00784176674197403	0.0214816736958299	0.0121268172641391	0.0508914476845829	0.0136354421096419	0.0120381656651131
Tnfrsf13c	0.00547174946318106	0.02061566388696	0.0381994445659342	0.137657272787248	0.0946209073919374	0.0563502266468105	0.0472959153081481	0.0573260956427419	0.0497229202475059
Cenpm	1.69413770991145	1.68578414937608	1.67751312698555	1.98361343681278	2.01954271046663	1.95276582601918	1.013698926709	1.94845111208112	1.52907251812345
1500009C09Rik	0.487913757964758	0.607821918300339	0.302165521980879	0.250388207208299	0.180949029161372	0.22962465087159	0.0680219073579966	0.14753764632116	0.0804515323191134
Sept3	45.5175234330175	43.7418259456976	45.3987114082388	34.3521524529642	33.6357921819652	34.8132304152496	45.3728067028264	36.6184987195917	37.0445462253876
Wbp2nl	0	0	0	0.00869443656596763	0.00223288787413205	0	0	0	0.0533885136805726
Naga	2.61071505127115	3.3988847214466	2.84125894310944	2.38139567975678	2.86475675241384	2.41112800961334	1.89672133861125	2.97221047525605	2.89308000444723
Fam109b	0.0195999843784669	0.00923074724215426	0.0342079129260406	0.0217540951860815	0.00186228112598844	0.025231042864636	0	0.0108075756510956	0
Smdt1	9.76846536950328	12.5262259159111	8.48547057511819	8.11418270155314	9.42920654365493	10.6766162138788	5.72944257015166	11.3691064479948	11.0350971108882
Ndufa6	23.629164122314	28.3018439523302	16.440558955934	15.1033092865048	17.9123649233222	19.9425073692318	19.3255245397139	24.4909443106172	24.8292929440245
Cyp2d22	2.5702607146148	3.02143915888808	2.4843084167096	1.94675298740883	2.3017445539506	2.23184896851839	1.80763743678392	2.00313615276237	1.78162211895063
Cyp2d11	0	0	0	0	0	0	0	0	0
Mir7684	0	0	0	0	0	0	0	0	0
Cyp2d10	0	0	0	0	0	0	0	0	0
Cyp2d9	0	0	0	0	0.00792100332585056	0	0	0.0229844037728923	0
Cyp2d12	0	0	0	0	0	0	0	0	0
Cyp2d34	0	0	0	0	0	0	0	0	0
Cyp2d13	0	0	0	0	0	0	0	0	0
Cyp2d37-ps	0	0	0	0	0	0	0	0	0
Cyp2d40	0	0	0	0	0	0	0	0	0
Cyp2d26	0.0122852138506405	0	0	0	0.00700363472980557	0	0	0	0
Tcf20	72.5358115058615	69.2867530335537	85.3567208946654	69.1729373188385	79.9465965564081	82.8216832599665	93.7404273616663	76.9507763983612	76.4089734232146
Tbrg3	0.218743014280716	0.130128662843363	0.656381399085233	0.425936282367201	0.126890204475938	0.296408097126094	0.199025176543719	0.0380894236176522	0.457708599228188
Gm20324	0.443124589960632	0.219676388120715	0.3256365084908	0.293369669298677	0.372281151005404	0.540411062902827	0.201590322867634	0.552984889559487	0.635804983240664
Mir3080	0	0	0	0	0	0	0	0	0
Nfam1	0.049298358144237	0.162521802205012	0.0573603839075007	0	0.0374724388107546	0	0	0	0
Serhl	9.88033426642949	13.8936308254037	10.8030900716906	7.63487390295853	8.47227087508301	8.38909185688447	5.04741146283996	10.8961780765359	10.4271172408097
Rrp7a	9.53168302994627	9.42202302072871	9.24560351575084	8.96439146783735	8.80752201807976	8.70545960635599	8.0430727663853	10.059347294228	9.42238206693167
Poldip3	31.5326928767655	32.6684281068937	32.4450991303499	28.925249206801	32.6517770787995	33.0210273528856	19.6149386844178	32.5159208768704	29.4698163165716
Rnu12	0.174043425640758	0	0	0	0.00413415873725439	0.0653467356040363	0.047011604643283	0	0.0988480401808623
Cyb5r3	31.9705662136202	38.3356541695013	35.5049832206437	20.4756127902999	20.1198818485578	18.8445023939883	15.791713315809	15.953497875334	16.0399527737479
A4galt	0	0.00658679599752721	0	0.0155230972468993	0.00265774060217219	0.00600138240146186	0	0	0.0238300401481711
Arfgap3	7.49986922908358	8.73127755317225	7.91857729579249	14.463225627615	15.9149473593775	15.3734738490605	8.88861031093345	13.1936468505446	11.2847637378251
1700001L05Rik	0.220060743282407	0.229096998288994	0.323429634562775	0.402792033771104	0.259711089468513	0.397591584096848	0.300336185085552	0.319323983139956	0.381528871955614
Pacsin2	45.7291958576866	46.3643099805902	46.8856170182334	65.6407468228867	67.6228172074775	62.9580399608664	65.5578215799963	60.9892285978622	56.2801344361472
Ttll1	5.36325433210019	5.92749729236375	5.27723989064216	5.12628210175035	5.52249549016822	5.24498479844915	5.1781269546863	5.04560612510371	4.58519368396639
Bik	0.027466228108932	0	0	0.0203232454729493	0.0521937540578367	0	0	0.0302901606864188	0
Mcat	2.53018689292152	2.95211493440142	2.66855907558419	3.7081160644303	3.63087948101149	3.17305300513821	1.79898904603116	3.33039071065321	2.96675253522397
Tspo	1.49116470020486	2.5229852895268	1.58508263753007	0.912660885870807	1.40632650071816	1.31131462493989	0.689541046521308	1.9490114165193	1.64153704548706
Ttll12	29.3107738201692	31.9758231514786	34.8717392755306	22.999139460221	26.2017762405052	25.8339029723634	19.1982872298533	24.425154082921	21.1540862852253
Scube1	0.143397488373381	0.0900453758720779	0.16684805121507	0.161683710932409	0.110296234990145	0.111343294671828	0.108208434868165	0.0828356891579753	0.124103111046161
Mpped1	1.75872016296311	2.12156272647736	1.86683022771372	1.50681474960924	0.932263161747198	1.48285310562259	1.24458940223127	1.25900126263309	0.841150223565131
Efcab6	0.673698228076159	0.5439133834375	0.400776520659158	0.543470288952243	0.426419446951034	0.395588241025324	0.226215124642809	0.282102994965231	0.189875154409657
Sult4a1	31.9771521607048	33.8451165331428	33.897962405195	28.5960018654675	33.698743796401	34.0982561175254	18.3223581014433	30.8603284169866	27.6605889379047
Pnpla5	0.28502346574987	0.249291265857438	0.213193855740916	0.0301284380274033	0.0696377287760417	0.13977541328408	0	0.112260026369255	0.0462512007993843
Pnpla3	1.33974363172806	1.29126997241463	1.49841899568763	1.75210802294812	1.94001470180675	1.80041066818846	0.897696272324134	1.11670680180855	1.14431123355222
Mir6392	0.018343575123437	0	0	0.0135730679366149	0.00697161652293108	0.0157424455480207	0	0	0
Samm50	61.4148120602142	60.6848004321236	51.5332497379159	50.6843650185439	54.335525529988	55.9337031614182	50.4968804011696	65.8869418088202	66.0076413976999
Parvb	6.63633448600534	7.71589864670783	8.41869976127344	4.58650741280163	4.82762902701249	5.67552307102383	3.86730019700008	4.82192131017056	4.90769412976612
Parvg	0.0556781456687854	0.157332030369894	0.161958731032943	0.453180785930743	0.380896319205788	0.310589190400361	0.641683585791636	0.721481474449358	0.442713982674287
1810041L15Rik	0.00779183776139914	0.00733923900535011	0.00906607891547125	0.0230618388345524	0.0222101081097178	0	0.0448999722834192	0.0429647669310904	0
Ldoc1l	2.78176478625143	2.34608535746781	2.85218232170361	1.73716989362494	1.64395680570048	1.92169903119287	1.98950718939326	2.43953078659642	2.29702432317032
Prr5	0.00647488433635107	0	0.0075337570107936	0	0.00615207372603423	0.0055567419877985	0	0.0035702988811607	0.014709653632471
Gm20556	0	0	0	0	0	0	0	0	0
Arhgap8	2.72890266372615	2.36008618943979	1.78964397791402	0.936180468882956	1.01356903041347	1.34129444725317	0.821995379682177	1.14907190216866	1.29626450111371
Phf21b	17.6923869111936	17.6088520260639	20.857476794164	14.4810035569862	14.5190111572618	15.3088733977628	16.9638373612525	17.1610385859201	15.4760819631473
Nup50	39.9917708840517	38.9652727007725	40.8277958062887	40.1178249711074	37.9065816476537	39.8307078360353	42.4420324890197	40.6621503701912	42.1819243338337
5031439G07Rik	39.4816821102032	36.513492345545	43.6148121079344	27.3979102300541	26.6735430053671	27.1326899780375	29.6905850417887	35.7910219789652	32.6744450043731
Mir1249	0.202649377351804	0.458107756413	0.282947664492335	0.179937035017417	0.254160889325118	0.104348146972453	0	0.0670454149580809	0.276227527303833
Upk3a	0	0	0	0.00228351072729768	0.00175934002442146	0	0	0	0
Fam118a	11.3470432090646	11.8278524310862	11.3011142922748	14.939977196631	13.9420152399497	13.1023940240852	7.80824709660963	10.4889102492608	10.8094686037727
Smc1b	0	0	0	0.0108184576662088	0.00694593685180337	0	0	0	0
Ribc2	0	0	0	0	0	0	0	0	0
Gm19277	0	0	0	0	0	0	0	0	0
Fbln1	0.0499061899448473	0.0282043954508004	0.0464540941703835	0.0221564259536371	0.0227606766559807	0.0171317853238356	0.0431371894650242	0.0220149123742952	0
Atxn10	9.83966404067535	11.1566176462598	11.1656549473294	12.8117180266412	12.0643596137897	11.3409119170608	8.96994890828476	10.565458077984	9.98107673959343
7530416G11Rik	0	0	0	0	0	0	0	0	0
Wnt7b	0	0	0.0392465784630269	0	0.00640975927026066	0	0	0.0185992214741168	0.191572270854906
AU022754	0	0	0	0	0	0	0	0	0
Lincppara	0.171735801713909	0.121320232769528	0.249775851767484	0.230320660488972	0.0611901652597108	0.128960619880122	0.0309255217332413	0.118370481398426	0.231651382370817
Mirlet7c-2	0	0	0	0	0	0	0	0	0
Mirlet7b	0	0	0	0	0	0	0	0	0
Ppara	5.14096139169357	7.67688388676472	6.90569143651607	7.45332937236206	6.85440148398677	9.25437628461945	7.94802715893069	7.95116718018492	9.78018088860132
Cdpf1	3.88599342321834	4.79999554833115	4.03414451904976	4.60578240824176	6.44707357233623	6.86961265303068	2.17893927522145	5.84448879568207	5.66961178724964
Pkdrej	0	0	0.0164868169314972	0	0	0	0	0	0
Ttc38	3.34937005776575	3.87460615489425	3.08363602959816	3.88590765448951	3.63039008140133	3.76745344592405	2.90444915846888	3.13788133960786	3.32436617162171
Gtse1	29.0357268580139	29.5075152672817	32.5057783743568	30.8913331188829	29.049552258476	28.4743732770617	27.2680738818083	29.1131715854607	27.633322661275
Trmu	15.5892528382486	15.9037446488566	15.5551010411174	23.8573508962453	25.6771293647059	21.9934510916587	15.0608685977204	18.0848201487755	17.918028167732
Celsr1	0.0325525666476232	0.0919851288670547	0.0757521260492707	0.0240868094494214	0.0185577792205642	0.223492750764281	0.0468955266071267	0.0717988994048443	0.0739529782093859
Gramd4	2.52684228693894	3.1823373840162	2.70882890980987	1.9012128852221	2.45211892622069	3.08224298087668	2.18820543280093	3.32674584373219	3.047616906573
Cerk	27.6495248732429	25.9837858421331	29.0102947604188	25.0417546999541	25.2295254166864	23.9055318033563	20.4580527420743	24.3038766125528	24.3447911029474
Tbc1d22a	11.2069727098064	12.1253601170762	13.0805221190751	14.2489819571346	16.7938908723564	17.248855779304	8.03453517714233	13.2005694576388	12.3913400974045
Fam19a5	0.411075841630341	0.225865489033247	0.318867523904502	0.304169731800043	0.026038754808364	0.205791278717388	0.296099817218718	0.170002683585245	0.0778235683829284
Mir6393	0	0	0	0	0	0	0	0	0
B230214G05Rik	0	0	0	0	0	0	0	0	0
Zdhhc25	0.0533139956360553	0	0	0.0394489340202829	0	0	0	0	0
Brd1	24.5461549908078	22.5524195493154	25.8560822753508	32.0826258542324	31.2576228150334	31.8287507646386	36.3090202451698	31.3920921200857	31.3438997887755
Zbed4	4.90266486836195	4.77210253854793	5.09058990760878	4.11224226553775	4.38859652688318	4.68363356310421	4.31107442335564	4.64437188809855	4.73205033985871
Alg12	4.66775240403349	5.93278856751315	5.70919331162699	16.5825793774895	19.4126414544036	15.8545277311775	7.04847480805288	9.69063641704438	8.79957632283733
Creld2	6.08219452965411	7.56335430375738	6.11097943677958	37.6394521554226	34.6965225470103	36.1887983640981	12.2921887535424	14.7222441613388	12.8655443558338
Pim3	2.65073627866048	3.26354747392225	3.35485339622	4.15716476815463	4.08383636234468	4.06790457039816	1.96999725870337	4.11955662116111	3.82179562887515
Ttll8	0	0	0	0	0	0	0.013957881147633	0.0106850330610359	0
Mlc1	0	0	0	0	0	0	0	0	0
Mov10l1	0	0	0	0	0.00279331045489319	0	0	0	0.00417426618133255
Panx2	0.0304274732759682	0.0732423627477537	0.125878903820747	0.045028753570135	0.0661728922751076	0.0319156932656708	0.0438340975704598	0.0782970193806537	0.0499237464173155
1810021B22Rik	0.181230359592866	0.218120966171224	0.124958776550837	0.153965324639058	0.253828145415899	0.23905812112967	0.116036498303473	0.151748219367265	0.102929862481588
Trabd	25.6593588878816	28.2227099933009	28.4187857177611	60.2239908824853	59.4370393317143	55.4339367010609	30.5034084430902	47.8133941413717	41.3166427122087
Selo	5.91832750204982	7.25413306456545	7.102569983471	8.07032319520417	8.58145500571976	7.71723568039589	5.26373935384332	6.47252907299263	6.22558103989023
Tubgcp6	7.85584726996926	7.91853558174375	8.32846941615397	6.61271673239247	7.65665098762877	7.30032951199484	7.65064276961099	8.48703226274805	8.15450802712093
Hdac10	1.28735608259196	1.35139206162089	1.47771082296409	1.28291023980291	1.5707694471874	1.51399648328878	1.1177416941283	1.68501556136369	1.5755516845511
Mapk12	0.318673627430941	0.332095307657562	0.26822964623794	0.316069693756073	0.372362228640965	0.203659431659924	0.234425951829322	0.676705022520478	0.585332036036819
Mapk11	0.186140552279641	0.25837861038453	0.233679627689411	0.217471671302897	0.217817501010794	0.298472255424551	0.148191357566629	0.291711611196593	0.166924118808606
Plxnb2	5.34299273278787	6.11049461769617	6.43214493156188	3.25616637533774	4.27394893731371	4.3687224060007	4.10919486494149	4.95048599927487	4.69280800386542
Mir7118	0	0	0	0	0	0	0	0	0
Dennd6b	2.3497054743918	2.25291886954573	2.51941659504252	2.61964162917633	2.48184473825145	2.34205207284259	2.07198877063532	2.98056426168672	3.02809518670851
Mir6958	0	0	0	0	0	0	0	0	0
Ppp6r2	59.6464274607459	69.1111815237117	66.2792566239088	50.2882167051583	58.9498106877418	51.6873682483857	36.3290374579454	46.9180500585795	45.0497788007125
Sbf1	7.91493092420463	8.16066471094777	9.11087114653393	5.50997277223818	6.73104431564953	6.62613882826768	4.97588305088283	7.82989174811207	6.94918165099381
Mir6959	0	0	0	0	0	0	0	0	0
Adm2	2.22396311256418	2.01248641738959	1.83908676274149	2.82688840722625	3.30245096679505	3.61953088270599	2.1626066433426	4.13441532281652	3.81636893164586
Miox	0	0	0.0122347904830902	0.00389028113650713	0	0.022560315487977	0.00757413649696375	0.00869722610719252	0.00597210429053747
Lmf2	11.616924966554	11.2181591556951	11.9336658994494	8.87972331120198	9.20674619094879	9.09542375108703	9.35777950358746	11.5455732463524	10.6754201924927
Ncaph2	81.4946368530129	94.574632838772	83.7424121049709	71.1925211150435	80.8973568053237	77.577194708878	55.3286568174573	77.8188867684752	73.7013282426932
Sco2	0.359629749339974	0.338740200279307	0.493546900383963	0.368450205696635	0.478380163091251	0.641009165439596	0.278969342181784	0.518637283695516	0.450401569175419
Tymp	0.107131954414939	0.10090905927953	0.160266624887823	0.135892745848975	0.0407163215734766	0.052537474993096	0.176383174701432	0.118146696408718	0.156460218823589
Odf3b	0	0	0	0	0	0	0	0	0
Klhdc7b	0	0	0	0.00427938238949111	0.00549511229035319	0	0.0166633850888268	0	0
Syce3	0	0	0	0	0	0	0	0	0
Cpt1b	0.190695378191867	0.264701088615799	0.0934235029253647	0.200513847667859	0.200260537592221	0.241175293035191	0.289176330464827	0.199233161317521	0.216611047919987
ChkbCpt1b	0	0	0.0125193702547326	0.079615372261991	0.0368039902695343	0.018468052594635	0	0.0415311052433584	0.0122220294522332
Chkb	0.22336955194557	0.131496780545143	0.203045606752215	0.180774046412438	0.181724747507022	0.143771715093428	0.14078235012759	0.23093927820823	0.340943869927206
Mapk8ip2	119.840173947634	119.079200211735	117.231302295185	75.7755485401734	105.304322272973	105.17451697509	78.5303412009409	111.952433897004	99.3427055346277
Arsa	13.3231733403648	15.4858959750336	13.3097838678258	8.05757780413483	9.22567891630843	10.3656170015316	7.70647541052188	13.6850128820507	14.3185152013207
C230037L18Rik	0.0730259358623235	0.103176197957706	0.0977134990908547	0.0567362294983699	0.105465456270696	0.0595372750737784	0.031560550250731	0.0543605020271396	0.0456226236490543
Shank3	0.783524891808727	0.7845542083498	1.04306922989941	0.647657717137036	0.630444977880799	0.654247078447755	0.579630000158991	0.829052401715472	0.641446208424686
Acr	0	0.100013416741546	0.105896093367694	0.123462714115747	0.0259424576382147	0.0390533745325898	0	0.117098057091481	0.103381012437677
Rabl2	1.35771836973429	1.47480695134952	1.30584451138058	1.21527148583573	1.42527311312235	1.63502905357585	1.51427733539724	1.59995011420699	1.54845217454703
Syt10	0	0	0	0	0	0	0.00824182120954711	0	0
Alg10b	31.3590535137442	25.9974686600977	28.1535037719609	17.4816310910002	23.4538476443299	23.9570885968518	25.9094284838211	24.9120748427525	26.9335090974892
Mir7648	0	0	0	0	0	0	0	0	0
Cpne8	0.0841934327252927	0.104085122725892	0.0673489009820535	0.109021036269533	0.099994876060173	0.0722547552077475	0.121289832757399	0.142176190426844	0.137475879351779
Spn-ps	0	0	0	0	0.00285806736692196	0	0	0	0
Kif21a	29.0618661462713	27.3948438334974	29.5662200743963	30.0624403144299	26.3647467624713	25.6896789994422	39.4366481504537	23.35765711742	23.4815496410442
Abcd2	1.3744529776872	1.34880937091841	1.4504595830974	0.898750340117126	1.04109835608633	1.10823283440861	0.764391236373647	0.835434357086762	0.689851269612179
Slc2a13	37.7277077277087	37.6168524462253	40.2709314501534	48.081038540937	51.689383049461	50.9858836611413	24.2665757251817	18.232808617587	20.226791108357
Lrrk2	43.8321153240988	40.814230624509	47.9269571583489	31.6579301501942	39.92470621278	37.5971548468357	22.1417350366551	20.4466431825214	23.3814027478586
Muc19	0	0	0	0.00888794803971231	0	0	0	0	0
Smgc	0	0	0.017199846015512	0	0	0	0	0	0
Cntn1	1.12826361688304	0.691412745041362	1.15460901800905	0.663850775678485	0.873109480165032	0.828283589954123	0.528740327609739	0.532185942948303	0.571313716988771
Pdzrn4	0.0685671798675458	0.175300428679931	0.113971913893585	0.0942227206133234	0.129366719180449	0.159720281005121	0.04938925465788	0.0351078442600109	0.0723222685322644
Gxylt1	11.4073690899439	10.1240038555814	10.4175188566384	11.6809822662508	11.4458732506842	11.5870123759086	14.7221218634648	10.0101403191909	11.4210446696159
Yaf2	12.9197866192361	14.4183388597355	14.6330273154267	20.741163141686	16.6482814112903	16.2386464273916	17.7406450296291	12.1199290478608	12.8179264862919
Zcrb1	13.6386988953416	15.9930159894851	14.4989125398191	25.198283980773	18.6788397334483	20.7488138055742	23.5949529739885	19.1424349862952	20.2558940588434
Pphln1	7.28186762617483	6.49395013034263	8.21951737268311	9.47632682632401	10.6061742545355	10.872497202602	8.95347744406721	8.66561988333197	9.19991125659154
Prickle1	2.98838330904928	4.09857598314266	4.27588059048706	7.82888500371808	9.67888375216281	9.58270094832227	4.05784052103775	5.46117580396817	5.79130456612639
9430014N10Rik	0	0	0	0	0	0	0	0	0
D630010B17Rik	0	0	0	0	0	0	0.033320505747169	0	0
Adamts20	0.60572497432919	0.264893883762721	0.377562020656967	0.528232878115476	0.394646444184149	0.445570990447776	0.218153240862267	0.274358136175157	0.270302815923546
Pus7l	2.18890360402033	1.35605583960171	1.65802737208844	3.08711457499318	3.00939116042358	3.29055453153391	2.62426829408936	2.93238843092207	2.28613236004731
Irak4	0.358457553286062	0.483433496389487	0.42655709219349	0.494302665316649	0.642469726855998	0.75508706776359	0.586815050896912	0.750194869542872	0.684789693615248
Twf1	46.0440303988703	42.5367829499032	44.840815681224	48.1273524466745	44.0296101093272	45.0117513208078	51.6200102466025	51.1461354896024	48.1206173694069
Tmem117	0.440733880349364	0.429959484325709	0.390711971981911	0.570700858718467	0.721863743653737	0.679927043968725	0.521545763673494	0.468688960851425	0.536389288479299
LOC100043315	0	0	0	0.00714215090357806	0.00550269889031476	0	0	0	0
Nell2	76.5290238995336	75.3235946705596	71.6914764823448	53.3034995189253	52.3276519585421	47.0077394922404	54.4136512207883	51.3526859232196	50.8365877802394
Dbx2	0	0	0	0	0	0	0	0	0
Gm6961	0	0	0.0239898656556839	0	0	0	0	0	0
Ano6	35.4526458030222	34.5217456406506	38.5334564749541	29.7934754228393	32.1108377440023	30.4428658934004	34.8387331476489	32.0775800694985	33.2590705861875
D030018L15Rik	0	0	0	0.00570477065907349	0	0	0.0111068352490564	0	0
Gm4371	0.485599686389929	0.542489388858015	0.551872592308289	0.635064116981442	0.703887573079549	0.581499585551337	0.22776351579012	0.622705212349284	0.487454377294245
2610037D02Rik	0	0	0	0.0369963997232073	0.0261286895567878	0	0	0.075817712242316	0.0567944448662085
4833422M21Rik	0.0117457714707918	0	0	0	0	0.0302406428224865	0	0	0
E330033B04Rik	1.13379367214618	0.705240643782531	1.51833494649173	1.96279021646954	1.12808197226534	1.40445494476937	0.847494782825248	0.660569846402011	1.22712830410202
Arid2	45.4497207079248	42.5044557857811	51.7511039883945	37.0638444873044	39.6266066206188	42.6984878147112	51.1327241881778	47.8709630954446	48.2543182816243
Scaf11	102.649903260845	94.6238664444051	106.920734032305	125.331938171569	133.812944433223	128.11638544745	157.36528882916	117.052031099135	118.879964359485
Slc38a1	202.765737316864	160.143142095321	188.393704771809	201.166622322279	209.497123366341	226.837256696837	308.784351324087	282.601770860078	297.859038625477
Slc38a2	326.462256758844	270.870741502025	306.365581547865	404.675901276177	412.091541034859	417.407511961583	396.086270722377	462.80011601021	474.1658969196
Slc38a4	206.189031045151	199.696680209423	200.57296507937	118.38135444677	115.118113486014	128.560230392667	177.97780588756	160.902332829289	174.468951309378
Amigo2	6.96894592491719	7.2866917911698	8.36579137604779	3.89629084806839	3.95560711226493	4.6082981948456	3.40894404951806	5.219227687506	5.36104393069667
Pced1b	1.69056874041628	1.81050278110099	2.00296415094016	1.58791611303827	1.74270819069499	1.63634129296251	1.37897561049514	1.61324559701017	1.23636945815679
Rpap3	25.7627589688232	24.1814493236892	25.2069913141038	28.9441103022654	27.8248494546224	25.9748968604226	27.8679928264774	23.5810896635176	24.403670733934
Endou	0	0	0.0456153945092783	0.00966951356402007	0.0248330520581041	0	0	0	0
Rapgef3	0.0237454075507556	0.100647564777345	0.110514487250576	0.079065347112053	0.0428669658954367	0.0713240325311521	0.0513117784373619	0.072013658752736	0.107889717341366
Slc48a1	52.0865359322154	55.9324500006539	52.8286282037638	40.7300757697343	47.1242950401595	42.0737612236376	33.3290707196247	48.7495773515018	41.2591391860722
Hdac7	1.19325738875112	1.16890334433077	1.66607662800374	1.0860086487019	1.41267315094632	1.5463197280018	0.928269481288473	1.69098523118285	1.12500035800101
Vdr	0.0245459209910264	0.0173401050826584	0.0142800237615322	0.0272436085334569	0.0186577313528113	0.0315979427696357	0.00884026982719624	0.00338370037590155	0
Tmem106c	13.6371055644799	15.8822725896734	14.2678235700057	12.4195442203622	13.7030347258231	12.8279367123073	7.21793540658032	12.8538058369947	11.4116749565575
Col2a1	0	0	0.00480699430006451	0.00917084404903433	0.00471047578926486	0.00709107740640094	0	0.0022780674166525	0
Senp1	15.8640392241256	15.5702013839035	18.2165271360803	20.4641188437952	22.8751366552306	21.7622290841334	20.7578407434982	19.9862088866206	19.7976693289781
Pfkm	41.04048343866	47.7701148967692	41.6334068645809	26.3839668391256	29.6254569316284	28.0144104726488	17.7265090574939	24.349195926923	25.2036621639868
Asb8	11.5114013807657	12.0960444460177	11.8741457582232	9.67386484512387	10.2856491329977	10.6962233686093	7.36845961814478	10.5880939466081	9.78952549046745
Ccdc184	0.313226867180104	0.25621259768838	0.230179289763861	0.195172861133575	0.131575251386958	0.162701464960532	0.106872040137624	0.0909029473976124	0.15917130157205
Olfr288	0	0	0	0	0	0	0	0	0
Olfr287	0	0	0.0109659557470222	0	0	0	0	0.00519684129423852	0.0107055092536565
Olfr286	0	0	0	0	0	0	0	0	0
H1fnt	0	0	0	0	0	0	0	0	0
Zfp641	0.217510331690936	0.312191952518489	0.30128686496869	0.306559392992636	0.214539174928643	0.42666797873181	0.343189990170337	0.308408908807172	0.352957395999341
Olfr285	0	0	0	0	0	0	0	0	0
Olfr257	0	0	0	0	0	0	0	0	0
Olfr284	0	0	0	0	0	0	0	0	0
Olfr283	0	0	0	0	0	0	0	0	0
1700031M16Rik	0	0	0.00478258679292896	0	0	0	0	0	0
Olfr282	0	0	0	0	0	0	0	0	0
Olfr281	0	0	0	0	0	0	0	0	0
Lalba	0	0	0	0.00565516395769023	0	0	0	0	0
Olfr279	0	0	0	0	0	0	0	0	0
Kansl2	37.6495052867983	39.5323483452382	37.4901409539012	42.408977444057	47.7726360670553	48.4740986446278	22.1049355143719	35.0449522966902	36.5158366248803
Snora34	0.0958920682107353	0.00903220560882861	0.0111573814084415	0.0283815896879093	0.00182222582745565	0.0164589034813159	0.0414428983576073	0.047588032998613	0.0108923884675607
Mir1291	0.187329472269706	0.176448202828931	0.233533359449416	0.148512624595715	0.155105579696886	0.0918663112101984	0.0771053025554323	0.206589699679446	0.106393856210328
Snora2b	0.194975964003705	0.10071158558231	0.146362214509427	0.060500195069749	0.117129144252467	0.129544458887086	0.0181215590446676	0.048553436880295	0.15003034681714
Ccnt1	39.4675661027693	36.37938174392	34.318573306452	27.814477465587	33.9995926509478	35.8042290962675	50.6037072064615	34.1190588015623	34.3297509371992
9330020H09Rik	1.42732144304481	2.08704217484707	1.37604088447653	1.2271181004966	1.64805872291506	1.53990751935133	0.959565779736193	1.27424803241143	1.62129568334651
4930415O20Rik	0	0	0	0.0260733504349407	0	0	0	0	0
Adcy6	78.7833622082715	89.8178629674399	82.1987641018648	50.5749477653193	64.8861421570176	65.7188067459058	56.4259517963832	64.7927669752743	66.5334951848177
Cacnb3	17.1533941473725	16.1272075472007	19.8481091377708	14.6126643993157	16.6289730006491	13.2272011693652	12.9939688307247	18.9519178220704	15.6379735171931
Ddx23	137.04247587277	137.178234312929	122.853795425039	112.136495609567	108.987927002748	108.343862584659	166.272917066248	133.122286593214	124.08113445358
Rnd1	1.18584349930627	1.59878914459405	1.19039055220283	2.28824689769503	2.41692981753538	2.35465576698082	1.54085301709131	2.78220735193772	1.84882445523464
Ccdc65	1.21054857220849	1.05080234018267	1.15995443012946	1.38750058599271	1.76814396462597	1.48704160990296	0.683893096353932	0.903095531576558	1.0245568856092
Fkbp11	2.95014305852004	4.10879475213946	2.317735643528	8.86226769804019	9.86102584861896	8.56920667940669	4.64957614622791	11.845935628446	10.0245686650633
Arf3	125.249143664926	130.699814113182	114.88029368956	69.3932710088664	89.4249999423893	90.8706657064061	75.8892394199579	95.3685059208446	90.8062430235303
Wnt10b	0	0	0	0	0	0.00333166092680852	0	0.00214064739833348	0.00220487015421093
Wnt1	0	0	0	0	0	0.0201989909594726	0	0	0
Ddn	0.0570462224979209	0.0402994653590017	0.0165938245518222	0.0949737201517522	0.0460718162847107	0.0244785175558931	0.0616359842054725	0.00786392674288109	0.0809985679275263
Prkag1	4.45330731588971	5.17448752529299	4.50539742691642	4.74436736818884	5.48145004519651	5.15271389355364	2.44685400569207	4.93595888492765	5.17886971397427
Kmt2d	17.3192941327252	14.602639207645	23.5256730235669	10.9551970835136	12.7769363108114	16.5267757979072	18.7773516741189	15.5860391450389	20.289905118417
Rhebl1	1.25351454575023	1.52179441992251	1.09118045136925	1.55273766800873	1.95680102747231	1.84075422683703	0.96979467753419	1.89183219113606	2.19908544808947
Dhh	0	0.0798951716722122	0	0.0209209879868596	0.0483559780241723	0.0727943415000847	0	0.0311810477654311	0
