Geneid	KRS7_37_PCCL3_1_DMSO	KRS7_40_PCCL3_2_DMSO	KRS7_43_PCCL3_3_DMSO	KRS7_38_PCCL3_1_Tg6h	KRS7_41_PCCL3_2_Tg6h	KRS7_44_PCCL3_3_Tg6h	KRS7_39_PCCL3_1_Tg24h	KRS7_42_PCCL3_2_Tg24h	KRS7_45_PCCL3_3_Tg24h
Nkap	4.38514576935395	4.22197175057539	3.77671117719837	3.19894785450543	3.88929478304573	3.19506765525719	3.70289885323276	4.4463257899207	3.83382512017881
Tsen2	1.522301877932	1.51899729368236	2.36344570249927	0.850847393364924	0.970317242746074	1.41979290322967	2.09993169779779	1.83100053396273	3.01169496217292
Zfp956	0.706183280523474	0.866117002099394	0.791837529768873	0.484590993220969	0.394383314845768	0.490588517827305	0.518914266083388	0.349091437740687	0.483803229617501
Rsrc1	5.38579075451962	4.88312667678056	4.79530229103986	4.15539038138832	10.7646594894632	3.38882676690249	4.59706019737782	8.55661866444654	4.5577574577717
Lyg1	0	0	0	0	0	0	0	0	0
Meox1	0.0161786122830278	0.0193527404769493	0	0.0756080915951143	0.0111529431014743	0	0.0397955521868896	0.040762276098401	0.0282460677789753
Stac2	0	0	0.0283940779477978	0	0.0362388239888299	0.0262277014143411	0	0.022074546235226	0.00764823740025125
Sp6	0.379091035946185	0.226732995001701	0.394894547657649	0.0506177084152624	0.0746661382363101	0.0405294853116817	0.35966858564159	0.153502395223641	0.165462755834921
Spag8	0.898933962094836	0.601438080259366	0.47731563928808	0.555389146610324	0.273084684484643	0.547321650302699	0.329800809191543	0.383877745781058	0.585214646993526
Myh11	4.30904396258438	4.13917763099159	2.90932897173902	3.82919712488543	7.58376931140973	2.16617225599815	4.23969079396311	6.02464944413434	4.03227522551576
Plk5	1.8191659839677	2.89528404524636	0.366391078055084	2.70897609842063	2.01925952217447	1.12299424229737	2.15393167500206	1.20411834260281	3.76820988584468
Mphosph9	12.9632816189873	15.565247892773	14.3393573302794	6.72281947766557	11.9678050068258	7.58506089156474	8.74971540749079	10.5232486425492	11.1877966794558
Wdfy3	86.4516036046346	93.4093334474838	88.8443549398618	68.6304205266268	76.3433397956048	83.7210871765694	61.8729875243991	72.9680875217015	72.4157401488502
Cd53	0	0.0253174685017766	0	0	0.0583616126119197	0	0	0	0
Exoc7	0.323802758869865	0.0505213757991917	0.365002500690424	0.394758025457551	0.427025297979193	0.0842884968935818	0.249332259632983	0.549795987301889	0.24579295919541
Lpar3	0	0	0	0	0	0	0	0	0
Fabp3	0	0	0	0	0	0	0	0	0
Kcns2	0	0	0	0	0	0	0	0	0
Snap23	22.6659069749389	23.8047754879301	31.9245814405956	44.0933481484141	51.5850820743435	47.6691138622461	40.4941097212531	48.9099260091104	42.9329609259653
Sgta	160.457835314577	149.157040108592	145.422602090444	119.618356366242	72.2321168151266	130.983611588715	124.334724015141	95.9546933144485	140.633350747374
Gapdhs	0.136288795170947	0.0815138417534851	0.0736142761609572	0.0636923336093707	0.375810026550829	0	0.134095255287215	0.515072745488608	0.178458872672529
Srd5a2	0	0	0	0	0.533078352879164	0	0	0.0811799435824436	0
Tas2r121	0	0	0	0	0	0	0	0	0
Kcnmb4	3.1882593727683	3.44469827795567	1.53321453282499	0.788247874272024	0.765709307181098	0.389977811700515	0.202383548361391	0.310949853290347	0.287295394094249
Pdgfd	10.3408821812072	8.03935674504482	11.9700721760344	12.3133063038074	9.85204276241456	12.3446595347181	12.5748122316505	10.647647609063	13.8084526832943
Impg1	0	0	0	0	0	0	0	0	0
Gucy1a2	0	0	0	0	0	0	0	0	0
Scamp2	34.9808546738778	31.7869579134981	37.1399972301427	39.0380957949618	14.6550048929955	34.396220868901	43.8125873358768	25.646100983729	34.1273219073294
Kcna6	0	0	0	0	0	0	0	0	0
Mst1	25.6705266803534	28.2417742863139	27.1987134907847	21.1460151924008	16.18302344811	26.0176155440701	40.7291538363803	29.2345948969642	41.2981701515633
Sebox	0	0	0	0	0.0665142971946878	0	0	0	0
Adamts4	2.644920330238	2.12141524893569	1.04049244376615	3.67245615603075	1.91816560328268	1.38826455079405	3.67036772394457	1.96450811323749	1.5614895687109
Gng7	2.86605781292345	2.87180628322088	1.68878903789971	0.834953842474569	1.33427633772615	0.687116377129808	2.08748006233823	2.22728090763691	1.44590901754802
Mrs2	21.8132160288317	25.2101810790763	31.2361852659779	20.5174090534843	14.8146943461336	27.0582830736509	21.8705073106857	22.6574134672797	27.3750049454801
Camkv	0.0938283645535036	0.11223681962423	0	0.0292327650739375	0.0862424533380125	0	0	0	0.0273023245999591
Nup62	84.8592515915552	105.990895247589	68.7430894793883	64.6451496598609	54.4829801965581	53.2052086737055	63.2316011923812	60.8131490023842	70.7411964091001
Cnot2	138.369387420162	119.355334079072	127.134049851051	119.835518769357	146.398476644599	105.588956163353	96.5278236468594	126.468670089827	107.613156077581
Mki67	703.061910616029	1192.16313325976	391.86072159103	461.652607431595	1721.0676931046	316.296749044592	43.4373223391638	70.2280311936848	168.821388177175
Enkd1	1.38507476863626	1.92753820504754	1.17353196268808	0.65998398080399	0.287070019008902	0.451664691814663	1.20245495080888	0.228086166563499	1.0115293549786
Tmem208	11.3364865388298	8.13637454443072	10.3686646398325	10.9914202929617	3.62614090915991	5.82195531848425	13.3550896927933	5.88386711769273	11.9413252180212
Exoc3l1	3.23607786069582	3.04801041513748	3.57841316639151	1.19080938911503	0.808018477573288	1.70354807515021	1.47917824940389	0.834594950068217	2.13537035037388
Slc52a2	5.99938870661146	3.7227709499067	3.84806601000196	2.06774050298813	0.646212339224566	2.2449290458656	5.68147367288931	2.17286134305559	4.81161740535976
RGD1307554	27.1626692874153	31.6993083174297	21.9108990803665	21.1964071262475	15.1766948831157	27.7144388345332	25.2212426932256	20.2228776362683	23.9784295594067
Faap24	5.18142786092622	6.37208776378348	4.52818159612669	2.96560261678067	2.16721215802266	2.38181297186646	3.83784571065062	2.67694517724889	3.83701180081672
Mapk1ip1	14.7956301157538	17.2667581314339	18.0438192732614	9.1068960133816	10.5904899438661	13.0147682796053	14.7603894700279	18.1193634076014	13.7708177051828
Rabep1	82.2634088566299	92.6326335469526	117.348471905029	120.56484026786	217.495967974699	145.433237861879	100.721361626602	170.570658601512	134.557989995087
Ptk2b	0	0	0	0	0	0	0	0	0
Hsd11b1	288.965464734185	166.116364085065	396.070367965384	465.741098208802	367.455625359591	384.072942499294	176.162884498062	97.5151371715573	510.877998485264
Gnmt	0	0.0463846933815253	0	0	0	0	0	0	0
Scnn1g	34.3605195642172	21.44132451561	16.0182528797693	11.0206219294589	7.9640478031702	6.83354564193966	6.73806208835786	4.80121380616166	11.3325367604035
Pth	0	0	0	0	0	0	0	0	0
Pmp22	30.8984602542518	30.355536133229	28.0009760214641	27.1416427208468	47.6494872591787	20.5260944521876	77.4385000086021	93.7433777681346	55.8433695743686
Prl4a1	0	0	0	0	0	0	0	0	0
Glul	25.6228206430863	27.1176979460796	12.7421909633692	11.0989529061799	8.99587563778651	7.79386464284063	24.4762940378544	20.8190687328177	14.8561038092212
Cd1d1	0	0	0	0	0	0	0	0	0
Mir297	0	0	0	0	0	0	0	0	0
Mir292	0	0	0	0	0	0	0	0	0
Def8	21.6178384933414	19.360622201419	14.5621913747146	12.1148630753185	6.74421814757899	11.1118139131092	15.4367602626453	8.5192640413515	12.790683459609
Micb	1.03571274161536	0.598095537685209	0.694457569084691	1.03480857677393	0.590882029697387	0.605835325173301	0.983903740601373	1.3497388210093	1.27823855185324
Ly6e	0	0	0	0	0	0	0	0	0
Chmp4c	6.63195137179301	7.96083095727289	7.01399126707007	4.74653206881098	6.87372217728153	3.74847539640166	6.47958064074937	7.68277672068113	5.28326678197539
Rarg	21.3799002953807	18.6634601835288	16.9548980561013	45.9437844069916	34.3756825979971	45.8431973169335	27.5410845136769	20.7839458105759	25.7296980557173
Cyct	0	0	0	0	0	0	0	0	0
Cpd	640.284759713108	652.048482823083	630.717571627117	589.686201376978	727.592037974692	576.30498680086	785.205008038222	887.574245641667	755.848412210266
Pou1f1	0	0	0	0	0	0	0	0	0
Ahsg	0	0	0	0	0	0	0	0.0197059493656592	0.013655164399745
Kcna5	0	0	0	0	0	0	0	0	0
Sprn	0	0	0	0	0	0	0	0	0
Olr286	0	0	0	0	0	0	0	0	0
Olr287	0	0	0	0	0	0	0	0	0
Olr288	0	0	0	0	0	0	0	0	0
Nlrx1	5.08929429694491	5.4038657817931	5.25423284837817	3.56759735593859	2.00954287627766	3.56769571970629	8.19245915908133	4.04762757639889	5.78531560921783
Klhl38	0	0	0	0	0	0	0	0	0
Olr289	0	0	0	0	0	0	0	0	0
Olr292	0	0	0	0	0	0	0	0	0
Olr295	0	0	0	0	0	0	0	0	0
Olr297	0	0	0	0	0	0	0	0	0
Olr298	0	0	0	0	0	0	0	0	0
Olr299	0	0	0	0	0	0	0	0	0
Olr300	0	0	0	0	0	0	0	0	0
Olr302	0	0	0	0	0	0	0	0	0
Olr303	0	0	0	0	0	0	0	0	0
Olr304	0	0	0	0	0	0	0	0	0
Olr305	0	0	0	0	0	0	0	0	0
Olr306	0	0	0	0	0	0	0	0	0
Olr308	0	0	0	0	0	0	0	0	0
Olr309	0	0	0	0	0	0	0	0	0
Olr310	0	0	0	0	0	0	0	0	0
Olr311	0	0	0	0	0	0	0	0	0
Olr312	0	0	0	0	0	0	0	0	0
Olr313	0	0	0	0	0	0	0	0	0
Olr315	0	0	0	0	0	0	0	0	0
Cebpz	44.8510861304473	57.0665014889712	61.8136801496588	65.9714399922686	106.115242127795	90.1643668618695	54.196147924704	85.5314116058176	62.4947240750376
Hebp1	8.822465244775	9.47097300701352	7.9992168775886	5.93435046014523	3.97141866172668	5.91413168777479	6.03923262439019	4.33167735140419	8.13596926069351
Mfap5	0	0	0	0	0	0	0	0	0
Sumf1	24.7713564254934	21.8957096580268	26.1203352473848	12.7443806361699	10.91080418395	14.5902095283616	30.2824990109706	22.2307640079877	29.2785462712905
Cutc	16.9306066270293	17.0303185776938	14.5947380784882	7.35278997417408	9.66717089932792	6.48463104840472	15.5643975998634	16.0502115379058	16.4216481872703
Aldh18a1	7.86493297986231	0.947565995017711	11.980313609618	15.125274447312	14.1980868620499	2.76656358397085	7.18163279469551	8.19719430320284	5.33446309956867
Rac1	66.5340509636997	75.841117983354	60.2870696918573	67.6323669363614	70.7904706126323	66.1641628945758	71.2431207084377	70.5696657007849	66.2259899523124
Defb21	0.0271813873201353	0	0	0	0	0	0	0	0
Selenoo	27.6916404517272	28.0077432981848	20.4293593740864	17.7284385673399	14.4336024912473	15.8378796958373	28.9072876120898	21.5548164124727	22.4536275904655
Defb24	0	0	0	0	0	0	0	0	0
Defb2	0	0	0	0	0	0	0	0	0
LOC499530	0	0	0	0	0	0	0	0	0
Defb26	0	0	0	0	0	0	0	0	0
Gpld1	5.16215124594944	3.08746422801732	3.60550322564821	2.5372284655416	0.674906538507566	1.68741024779172	2.67088894006808	1.28940020482407	2.05890040507014
Klrc1	0	0	0	0	0	0	0	0	0
Plcd3	16.8838782490858	19.2974261652011	20.891109482005	23.9755885208097	11.6736651134722	28.3458653567331	23.9569672565664	14.3270023248655	23.1795454054376
Gabarapl1	78.5280290986853	47.1766500031352	75.6124840607853	81.927493711273	51.8145703962993	49.3202529704149	98.2687512465918	68.1665774497422	111.932340237511
LOC502618	0	0	0	0	0	0	0	0	0
Bex1	0	0	0	0	0	0	0	0	0
LOC500990	0	0	0	0	0	0	0	0	0
Gatd1	1.39713008665578	0.0795827158266568	1.07805445574868	0.24873365195081	0.0917266991238462	0	0.2618368700496	0.251435136981035	0.0580770146727308
B4galnt4	0	0.100829917998387	0	0	0	0	0	0	0
Rasal1	39.0767729109757	40.1519399639466	24.1878308662072	13.1659696650603	7.436733792675	14.9078254839115	29.0172380059331	17.2075502812834	26.185173046037
Utrn	442.302900216005	437.74985683466	385.955465623894	401.638677844437	536.833507594952	371.182473808655	329.181295720549	466.254028115884	399.097260680939
Ciart	11.4852695078022	14.5119621180757	14.7078490433233	22.3584605480758	18.4043116584183	25.4636770687929	19.046066182806	19.0679710106435	27.0237358052527
LOC361646	20.8687693291331	18.2137975919606	23.3788419684137	23.6231513129072	21.3483594548972	26.5054288368503	24.081785525204	22.5246708549815	24.8294801580653
Pars2	7.78835495169593	8.35613421255709	6.42084264578817	3.91114558833344	1.97805514294983	2.7268749741927	6.43625032215552	3.46412801507311	5.62094036311104
Mir667	0	0	0	0	0	0	0	0	0
Mir547	0	0	0	0	0	0	0	0	0
Itpr3	134.203731982936	164.241098024278	178.427337616958	63.3000137303631	71.6078768546705	108.941356927374	163.736530996855	188.112703795161	204.795507573956
Fabp2	0	0	0	0	0	0	0	0	0
Icam1	57.0162354717601	53.5350016843185	44.4890171598624	190.9998896349	88.5057703701081	136.239029697891	81.1447395258492	50.3296379007926	71.3793126566041
Rpn1	147.011652054107	163.508729981543	131.245959828658	248.980867510049	244.778567694917	264.728052355709	246.865209919515	253.026221675708	227.436533251718
Map2	0.0106564935708859	0	0	0	0	0	0	0	0
Drd4	0	0	0	0	0	0.0119591720285517	0	0	0
Atp6v1e2	0.20318759828418	0.340272175667062	0.0438994502924824	0.455790682858833	0	0.121650191632397	0.599752008129604	0	0.0709486150305105
Kif26b	0.916232400262863	0.494270294996131	0.213481400866776	0.268665843588618	0.371539458067296	0.125486746497571	0.0883809637120281	0.113159921357346	0.203875742416799
Tnfsf9	0.0295443318435357	0	0	0.0552282361197535	0	0	0	0	0
Gstk1	0.889284388490426	0.227947636046353	0	0	0	0	0	0	0
Adgrg2	0.0885962030874646	0	0	0.0207019913724107	0	0	0	0	0
Kif15	27.1863567371177	41.561342335003	14.3398263689794	16.5795458208584	48.522165081458	12.1851416163635	2.11480505200972	2.38041587556488	5.85572619653765
Plppr3	0.206810322904751	0.131938683396339	0	0.0644329421397123	0	0.0687884158541504	0.0135654502441718	0	0.0361067951686281
Fbxo11	42.9086718683586	44.6576370739308	45.8908615713816	50.0281490539208	68.6787444048027	48.0292811130476	38.340436308919	52.1302132300279	38.8837002513937
Serpina16	0	0	0	0	0	0	0	0	0
Lhfpl1	0	0	0	0	0	0	0	0	0
Tsg101	92.0020024037332	107.552067416279	100.050960682724	130.6530818773	160.915965101368	130.570240207728	135.963319603958	201.031468399931	125.531013884995
Slc29a3	57.528165007763	60.8613131041407	32.9689968381948	8.955181543455	4.3842806328901	5.81049146735825	23.6079782589109	19.8737549809231	16.4752623496604
Isca1	129.396279037838	135.144339362866	149.272764144538	123.499950595968	98.9799166791265	124.447434635313	146.159213649016	122.369398033967	168.459395758409
Retnlg	0	0	0	0	0	0	0	0	0
Kir3dl1	0	0	0	0	0	0	0	0	0
Mob2	19.1437082645476	22.3231478059187	18.5034741293148	21.6599428795867	18.3610041543405	19.2336477038501	25.9905339444184	18.1563142784734	24.1301889977927
Gh1	0	0	0	0	0	0	0.0331847613432015	0	0
Cd226	0	0.0568853280686086	0	0	0	0	0.0467899219651913	0	0
LOC685544	0	0	0	0	0	0	0	0	0
Pde4c	3.26547430665265	2.80488877034474	3.18758174867439	0.558944608232774	0.151881341654999	0.965756491099666	0.572905713158224	0.41632704881626	1.22265776531785
Prdm11	8.03200142781545	7.64815351988359	5.38300862825265	4.31719946050143	2.50967378071896	5.60803060390823	6.31322749231318	3.98429086003864	4.01224250961241
Otof	0	0	0	0	0	0	0	0	0
Arfgef1	91.2303715762707	100.868452509172	116.030660295283	123.124979940207	162.189902475135	146.854952765376	101.257390271304	132.792545955036	103.923203881807
Sfrp1	0	0	0	0	0	0	0	0	0
Ngf	0	0	0	0	0	0	0	0	0
Prkcq	0	0	0	0	0	0	0	0	0
Prkd1	48.9546653466017	46.0890560222566	56.6888234776923	75.0206142281036	67.543666311537	108.83907478471	60.7802012860944	55.5926683747115	60.7816784966385
Lyrm1	1.63528652874772	1.30407871176547	1.46371223186239	2.51102284582127	2.50154719183839	1.08784482515408	2.11464225259847	1.76577040156559	2.20245127096902
Smim12	8.96633846246547	7.33451346837851	5.96588519305382	4.61224236355461	1.70811646955614	1.94865318772667	6.71465763266707	4.10021013749343	6.06739097562081
Ttc30a	0.169004272925782	0.375443165252816	0.2868958192644	0.0451322146752373	0	0	0	0.0912447872664208	0.358290505904078
LOC100365773	0	0.100750336374079	0	0	0	0	0	0	0.073524492135012
Hmgcll1	4.09746224570273	2.98928798663318	3.93994787928809	1.93592444889647	3.07296053039457	2.51608868926776	4.67389861007736	4.45277128520816	3.91096007921456
Rpa1	52.339809294908	72.9765813975088	23.9200640934638	25.0071837699096	25.994565573121	10.2062678666484	24.0622886500073	20.8725528904067	20.460642993206
Mir130a	0.0584841760790197	0	0.0210595463039932	0	0	0.058358312609915	0	0	0.0170178172332956
Ascl2	0.0646230076416137	0.283439127582869	0.116350379963725	0.100668343189619	0.0296991573263321	0.343914308412515	0.04238860916023	0.189955168754075	0
Dkk1	0	0	0	0	0	0	0	0	0
Mlana	0.344733359500955	0.458186203108246	0.786187786393796	0.286409747113495	0.264051732581926	0.19110636708942	0.0376872163998167	0.0482534050870518	1.33748071119972
Plgrkt	4.98099883793789	4.63418296384665	4.83730133222877	2.06914500472423	2.94814195156653	1.43083796824772	4.40579729146637	3.67617690768814	4.52381883456446
Echdc2	0	0	0	0	0	0	0	0	0
Pex1	65.1651921042572	60.1915722878688	66.0557326318354	55.0917630404161	45.2602612554706	51.3843781437458	58.8135140338223	51.6009241389496	60.4783845686756
LOC294154	564.060383556785	673.730322103547	538.072939670394	548.711604694954	391.899820369384	617.056746838711	586.617283371823	532.498258501566	616.157301439042
Bdh2	20.3631546531709	11.3211501338693	20.4291201544216	8.02842909282736	3.18378861509733	7.27934804073898	8.93331599309059	4.56194020008411	14.8896136469973
Pam16	6.91855726636261	5.0588763551957	8.20576835190107	4.66282286399436	2.12287839642145	3.17527751058962	8.18076507895445	2.94834060586149	7.58075987674692
Wdr45b	54.4106863926594	45.7763695338987	49.1357191503201	70.7188509704242	43.8264290249709	58.0427631545733	57.4469019786895	41.7977502961153	59.5237468638704
Ugt1a5	0	0	0	0	0	0	0	0	0
Spns3	0	0	0	0	0	0	0	0	0
Zfp105	21.1627170931899	19.0821987306314	22.6877069239429	21.7340586421141	20.796803589539	16.4636925713567	17.3412081132186	21.9599821345116	20.7760980518218
Mapkapk3	26.6191433824168	23.6799424040237	41.5583815365312	41.1501311682003	27.7300951151924	49.3968882637998	48.0704127210451	43.0268559546993	56.508518696447
Slc15a2	2.24868147335141	2.61151137859978	2.35842791464932	0.67338224555341	0.541803039505664	0.588191618052388	0.451090074199607	0.412542921151371	0.343044101397522
Ccs	29.1470884886378	23.9751376113269	24.220534147576	22.3954248109819	11.7716190097162	14.0563113191137	35.5187937849075	25.9624210061543	30.4851081551492
Ddx1	194.234578785673	195.194780019629	187.193038875302	207.096126945036	260.015971921323	169.808669901787	166.338794871475	211.527067536062	174.688745329521
Ilf3	99.968676314146	101.421386366831	110.137429991099	88.9708620331983	107.901816212611	112.445103638922	99.7702650426316	109.381011465487	129.207973725773
Arid4b	1.04058832277965	0.493605506435276	0.755870595537036	1.07321796295655	1.75625477522194	0.734005241666312	0.653139482334551	1.1074756795652	1.03366931427606
LOC100363129	0	0	0	0	0	0	0	0	0
LOC100363112	0	0	0	0	0	0	0	0	0
Rgs9	0.867078714104816	1.54314134905735	2.23888936461946	0.88949638316535	1.86609116632135	1.79373360247505	4.51531092372295	2.71745276068128	3.04610834389317
Ndufs6	5.45565331880277	1.89763514272091	7.02212932800357	5.31620833268469	2.24055267098451	0.965232666263822	6.05310260967817	2.38842108123778	3.98562462695327
Bet1	8.46598737842886	10.2971545456673	9.76036964762897	19.5228721902105	17.7144068975158	13.8571787355215	21.2233096924097	21.0971736261152	18.0473316427257
Fgf4	0	0	0	0	0	0	0	0	0
Oraov1	35.1274986503534	31.8577419052734	30.6057371518039	31.7595627710341	27.4127055920324	24.9257962357015	25.0293063808084	26.0306772623223	23.4492194268547
Ccnd1	284.993783609413	291.672026960881	369.84557834632	186.119389512911	132.613091205597	144.227334279969	154.298139891915	120.776088881016	138.201433303072
Rcn2	32.7824460959006	34.4397129490752	24.0301881088348	18.8401922816519	19.294933658954	17.3974623353494	28.7549332640542	24.6777881454732	26.2264164681649
Casq2	0.039290915544496	0	0	0	0	0	0	0	0
Chka	105.910902009892	106.512822279896	325.882801671534	262.439945995458	151.242926749769	424.907376119782	178.832892973747	115.063928292184	278.965758414133
Mrgprd	0	0	0	0	0	0	0	0	0
Pou4f3	0	0	0	0	0	0	0	0	0.0138913706434626
Krit1	23.769020766727	26.0306133276908	24.9106530538235	29.3293293677599	47.291665305423	31.9237459060456	22.5465852636468	32.0636265856285	22.6171891007272
Pbdc1	8.61602384179441	8.37286258473762	11.5984836691043	17.0349023008985	29.3400517567151	13.8358778959117	13.1610505239967	22.2873465787971	17.2692438949097
Agap3	23.1391875247922	23.098164981887	21.135494411173	24.6643921421262	13.7914024673975	33.1171789628929	26.1692227672495	20.8170940495083	25.3047539989757
Pex10	21.0414360540308	17.8924587959397	16.5805376719227	6.6251352996333	5.23264358098125	7.29574543631352	13.0147440475438	10.5465993649995	15.6396054512314
Rsu1	31.9074610490738	32.119284325778	35.588191387579	33.4039485767889	81.2287160801535	42.4935074333304	28.1185674660975	55.0712505323593	23.79605690772
C1ql3	0.192277705619552	0.0575003045882692	0.389459312392091	0.202180123849205	0	0.551608729295309	0.0472957589594097	0	0.0419619511419191
Timp4	0	0.0246429876806868	0	0	0	0	0	0.0519050141206666	0.0539510800396103
LOC680045	0	0	0	0	0	0	0	0	0
LOC680039	85.4962720136266	80.7566014058311	85.4914748450752	52.5881070950206	69.4820405058744	55.7904874270619	63.136948449572	80.0854196995193	68.5148499503028
Capn12	0	0	0	0.0453373611055794	0	0	0	0.0305531787664833	0
Ddx39b	492.648199828581	423.08880097146	527.146385402955	267.557514164505	153.660656854831	364.817624687758	323.987612437668	206.209468922593	432.17963921167
Ap3m2	5.57895954325511	4.83908658484923	5.25557779735452	2.69373121732357	1.89562450954454	2.18984410867311	2.88766623458318	1.69874462715532	3.73914670680867
Ces1d	0	0	0	0	0	0	0	0	0
Hemgn	0	0.027969035097712	0	0	0	0	0.0230053866980476	0.0294552994243047	0
Cldn16	0	0	0	0	0	0.0234961314523885	0	0	0.0411101198301236
Mark3	179.005713989436	184.808455036368	187.031157443593	165.60067688038	213.18543009735	163.29316704011	149.080079263515	181.389398150491	149.984862973913
Spdl1	9.02287275289715	12.0915135103037	6.81566176193864	6.26162854430205	12.4634600024393	4.7894317182215	1.90235389024911	2.37161037977598	3.89381830796581
Coq9	32.5975627935398	33.9854533382549	35.5477422034947	15.6187937905202	15.1860481516664	18.009913193701	26.7049191793899	25.935817345182	29.504243910622
Rbx1	45.0114713559001	30.1942945593707	46.1489312912197	32.7039310590439	28.247001798524	17.201337096821	48.9647535303811	35.7628874535888	43.0844333349654
Bin3	13.2694267392551	13.9095795713102	14.5608845538844	13.9364911723106	10.1825640611807	15.8019326312496	22.5041764080097	17.2441501100885	20.8502564037897
Prkar2b	36.0721430851764	46.3394972867403	31.9107756752773	22.7031030983934	35.3976843127588	19.0668170648843	25.0450569462122	40.4875530582238	17.637958122029
Patz1	14.9126151300702	14.0743053230671	8.54746685778128	4.36904911508896	3.11235746027143	4.75539610216346	7.67282735733808	5.45779005315813	5.83217323499417
Depdc5	14.3994734165358	18.9797922887552	11.9843774629834	6.97803505925402	11.5382707131797	9.57362621738045	11.0739825102966	13.2240140916765	12.3024984227323
Mapk8ip1	39.872278218498	38.7303756155122	34.1385871086093	37.1766361065751	28.5899612982784	31.7275311841038	48.3938804901581	38.7414306759008	36.1824553166859
Megf8	197.652591825441	181.275617780058	153.18021612879	179.729513597426	105.392511341487	179.601371106321	170.439661773314	101.746270659344	113.147814558567
Aurkb	66.1002154258158	93.6104958697021	26.7297481480883	40.8833390365257	46.5102075881254	18.9175702765491	12.7303551643053	6.69707771936397	24.1590169695321
Ptpre	57.8230730137387	62.1383247513141	69.8281674641325	25.0140116307498	33.1481471940116	37.4605522139104	33.6663058536178	45.9816687867641	40.4221139039799
Cdc37	145.253069796336	151.390588525419	158.062623239326	184.086272928081	163.767343565663	174.542445185011	171.143269328559	202.619739185532	149.776950785722
Ntn3	0	0.0700607443391645	0	0	0	0.0584437254348106	0	0	0
Yme1l1	0.963293525181176	0.168627049122797	1.29442487447622	1.77875776068125	3.53085186438062	0.375110410364508	1.08649042048102	2.57502352087403	1.12803924139769
Dmtf1	31.8234977781522	32.0027330231022	44.7889200576748	50.1291320559198	63.1840771332618	69.9461708382019	28.6937985987892	39.9318262091018	42.4589417015398
Wif1	0.886470197387609	1.51484188511817	0.912024972057427	0.394549819747922	0.523800090408166	0.589708286547131	0.664535347404363	0.425424008140907	0.663290968208499
Ncf1	29.0873258245591	26.6029518229679	22.617390664233	7.47641661843285	5.18003223990248	6.0165840660712	13.7133529384864	5.87814705626607	16.1607125973657
Ccdc87	0.0900794540958228	0.107752399706773	0	0	0	0	0.0886296439700813	0.151304430582472	0.10484584303327
Ccl24	0	0	0	0	0	0	0	0	0
Cryzl1	123.424855237737	104.329879575061	121.455668421705	113.7170623335	131.163635825725	98.2933548389768	123.745975048798	117.814400320429	104.799972976943
Ptger1	0.507625338038932	0.236140257215038	0.517906781172568	0.527178617506737	0.660994617259259	0.309547871343677	0.554950237261572	0.461850376702655	0.566220196962576
Rps5	638.796983549854	426.39208756412	743.183141412905	581.450219634027	181.534461751193	410.889685730297	806.038421645197	270.912596514978	804.750447329496
Nek6	17.0578037507595	16.8080961525994	13.7433400059785	16.0321083577381	18.5875505391817	14.9684572093163	14.6347553079028	12.2393932021844	19.8079822392165
Ascc3	98.3033484509603	113.492559105418	127.32597189072	307.443575776801	347.360242550848	357.505270800751	207.259663825085	252.710964059839	209.467056465248
Gprc6a	0	0	0	0	0	0	0	0	0
Gck	0.0341703895673555	0	0	0	0	0	0	0	0
Cgm4	0	0	0.0774210587428199	0	0	0.0357570408805322	0	0	0
Tmem59l	2.28531183634411	1.70359375418876	0.715580114637237	0.835828444963196	0.228320337359791	0.925377125010024	1.27090838321095	0.667580318175179	1.15649325307338
Ucp2	995.689198800238	845.176977037025	613.824000092244	478.907087179893	358.44188447595	339.901507539493	545.5257345366	440.222598058876	565.346070004443
Pitx2	0	0	0	0	0	0	0	0	0
Tpo	243.416273629329	174.99453456885	133.88526589803	88.7894914360724	68.0241717410071	63.385216399723	4.78465450131141	3.10559525942862	6.75082807643318
Rassf5	2.96289805591304	2.59113598417599	4.49177618529301	4.95685660617697	4.01637101520624	3.15527937546957	4.33606988462679	4.64214419335836	4.91207422466721
Pdyn	0	0	0	0	0	0	0	0	0
Cd248	0	0	0	0	0	0	0	0	0
Tmem151a	0.400177974820692	0.159563345232447	0.648449755132831	0.810405329762232	0.367824063486624	0.465869546372234	0.787474386674171	1.93248855698007	0.232888828837651
Abhd4	225.24188011631	235.633121297946	163.566187694753	139.367869863828	163.163389059798	95.1098860563376	217.810136069596	226.802957924906	189.306353143216
Dnajc9	25.2743984097279	30.5967929845657	11.670984530122	13.7927104268566	25.2285629867124	4.83695788772091	7.97241920132752	9.48654179467545	8.91582442281586
Asb3	16.049298489515	15.6914467564556	17.3831238705788	13.7589035007367	14.0732685160099	15.404472408559	15.9777411788962	14.8515016786645	16.9557795541088
Cd38	18.7108749441697	15.1304372911927	20.3321144754095	5.03357347678405	7.42501991510265	5.73208314968498	20.29825282421	20.1964102498322	12.4159158231253
Tsn	15.0971130765851	13.0350161799446	12.7988516384158	13.0268344794061	5.66104785393549	9.62259288487112	15.1419590310169	7.14682344907792	13.6988063800334
Fzd7	66.1321305821506	58.5226287348008	49.3248454223228	46.9330718514404	35.2822175700915	64.3008549546139	65.2263527733641	38.482236337604	57.1316401861549
