genes	logFC_TgvDMSO_6h_MIN6	logFC_TgvDMSO_24h_MIN6	logFC_Tg_24hv6h_MIN6	FDR_TgvDMSO_6h_MIN6	FDR_TgvDMSO_24h_MIN6	FDR_Tg_24hv6h_MIN6	MIN6_DMSO_24h_n_1	MIN6_DMSO_24h_n_2	MIN6_DMSO_24h_n_3	MIN6_Tg_6h_n_1	MIN6_Tg_6h_n_2	MIN6_Tg_6h_n_3	MIN6_Tg_24h_n_1	MIN6_Tg_24h_n_2	MIN6_Tg_24h_n_3	avg_expression
6330408A02Rik	0.659246121411704	0.634036323677562	-0.0252097977341423	0.0352334753924823	0.0258603927896417	0.941997493582426	4.66001449624988	2.92932632746047	5.88778282191183	7.00159989619568	8.11685722610196	10.409539007704	8.21443785166349	7.52636484143183	6.86526806730892	6.84568783733645
6820431F20Rik	0.939228091189311	0.836064002188772	-0.103164089000539	3.64298182909789e-05	3.39829756538944e-05	0.550067990870937	10.9322098436278	7.30434595169874	10.1190913892041	21.76240908444	18.3726105998937	23.0220362467979	19.5080001369994	18.6800228043348	16.8141830647124	16.2794343468565
8430408G22Rik	3.33673089537116	4.1254819291813	0.788751033810133	0.103655399941325	0.0134318513619295	0.490045716389327	0	0.24014635456953	0.0519552252197199	0.119823161263697	4.42029305821075	1.22824995054834	1.88355102947695	1.72722048528086	2.36317465552506	1.33715710223277
9130401M01Rik	0.228818311891158	0.656964975196477	0.428146663305318	0.280384357528733	0.000978345982560443	0.0376548785544723	22.5622826799664	23.8897152890255	22.1282785725375	30.1015843229206	26.044883376114	37.7669523873354	41.1437577991487	40.9011738514542	36.1977882466077	31.1929351694567
9330182L06Rik	-0.0797679355324604	-0.62808172847086	-0.548313792938399	0.451621598918255	3.43375697013055e-06	6.19629377947441e-05	97.741575302111	92.7970356600503	98.533820109478	106.392751028159	108.947703807902	110.742932807494	68.6831909759571	72.9790161731263	62.5124999938115	91.0367250953432
9930014A18Rik	1.07505742607706	1.36573348463515	0.290676058558095	0.073180646619347	0.0103514375996455	0.580432960795033	0.643396580578297	0.628846401456983	0.666910639516288	1.55346173896815	3.19425292601567	0.776178826149488	1.82676300623606	2.05287468333955	1.61352755035384	1.43957915029048
9930104L06Rik	0.474629283962283	0.660827296727158	0.186198012764875	0.0705762460074213	0.00675446364838237	0.464721866948051	10.4490517170137	7.20267647208047	8.76826543800745	16.8427703815999	17.5157326067124	9.22025650531121	13.9124764262573	16.9244515328059	14.7878977321226	12.8470643124345
A230072E10Rik	1.108973278157	1.3713287878302	0.262355509673208	0.0484880459253366	0.00641733275773583	0.590991338683893	1.23928327598248	1.07667318797641	0.66553222238902	3.09378667729077	2.16267428349541	1.96669323388713	3.14163716542698	3.07294748951691	2.31465186220364	2.08154215535208
A330074K22Rik	-0.966502846794644	-2.10060647613753	-1.13410362934288	0.00756639542314012	6.29361175500909e-06	0.0201814176708995	9.43860183542567	9.75883773433019	10.721479441384	3.83580946353937	7.79633849961638	8.29874403340173	2.71307527755985	1.65859737774548	3.03293911449717	6.36160253083332
A430078I02Rik	0.328709852237762	1.2625606273128	0.933850775075041	0.69465120791615	0.0357154871586221	0.151802589349988	1.75800778616372	0.641480403557116	1.23913494412117	1.22884922954082	4.45124524912904	1.12668569419676	2.69536766297118	4.63817330845592	2.42236010044139	2.24458937539746
A530013C23Rik	2.05560286382471	1.88168276287557	-0.173920100949143	0.0234350106200243	0.0249993991144315	0.820089942627251	0.555645913266231	0.400164345734568	0.556552448738672	2.24623757641442	5.84578596943672	0.899637907398752	2.14846528972309	2.51265182208805	1.52606312878111	1.8545782668424
A830010M20Rik	0.16601961801743	-0.706169809303628	-0.872189427321058	0.159562054761769	5.76198186034874e-06	2.34657271456506e-06	50.7993229046031	44.7818992988242	53.45578994385	68.8128665734334	61.6581592779312	67.0226495849822	32.0972457125319	31.9865587649371	35.0012815941605	49.5128637394726
A830018L16Rik	0.29211574320715	0.591954473391893	0.299838730184743	0.0721076029381607	0.000297926876857077	0.0591962026180384	6.21194125179957	5.3163416382671	5.17333833621255	7.69721130097009	8.4237684181795	8.40244231491261	10.0954405910363	8.72672497849455	8.58381869848192	7.62566972537269
A830019L24Rik	-0.49179595764854	-2.71352127187614	-2.2217253142276	0.630631783639036	0.0266234663709042	0.135623996280545	0.783512428990805	1.18698005060656	0.745551191924141	0.716436607374194	0.783094694331928	0.828536833376506	0.250266011483167	0	0.160336974979471	0.606079421451864
A830082N09Rik	-0.509248877127133	-0.717764427174021	-0.208515550046888	0.039998010039527	0.00274993550745821	0.457982714316692	4.16045099794117	3.09818203070763	4.63439946265702	3.11991084497	4.40024637767464	2.84096671989912	2.95313893550136	2.61131944031046	2.28050715305622	3.3443468847464
A930011G23Rik	1.2713130214715	2.15459295107503	0.88327992960353	0.000444720816360335	5.18325686627128e-08	0.00114032523146041	3.04873703287811	2.67803997337305	3.12135654054824	9.26893242895199	9.32133289009491	6.64078088372364	16.7849349752855	15.0966714906254	11.2142185267097	8.57500052691006
Aard	-0.759802392496366	-2.48837971873756	-1.72857732624119	4.02028057137743e-05	1.55506882547589e-11	3.40234921189566e-08	252.391091779158	306.606252486257	323.800650347235	188.888546966284	220.09066154921	218.677623999211	53.2645781294435	59.8749836573268	58.654072533996	186.916495716458
Abca4	0.956166864311879	0.98761619018308	0.0314493258712007	0.0649704607661108	0.0358226104981662	0.953706208609059	1.25900329131958	0.715628184751154	0.783564793597241	1.15394267099439	4.46217037471146	2.16312461043782	2.12956302927987	2.17366800493871	1.69933302207133	1.83777755356684
Abcb6	0.0983105752312553	0.96540151155396	0.867090936322705	0.562677654660902	7.21308811565805e-07	1.98049220840551e-05	20.8739678814763	19.4529846279714	21.369699610898	22.7590878730154	34.1097857629767	25.3274488019273	47.1045629727942	44.0064659974494	40.1649862310746	30.5743321955093
Abcc10	0.566440404253089	0.90188049551859	0.335440091265501	0.0481544719142311	0.00097500742548707	0.202109598769549	7.13044344949884	3.71173133313378	6.16053008404042	8.92830520110797	10.6125402652307	10.7670339858368	13.7595893649214	13.1635977382722	7.84098079708679	9.11941691323655
Abcc4	-0.319808941406579	2.54245553083197	2.86226447223855	0.0277045042295362	1.66282037310254e-13	1.13063268948345e-12	13.9426668067843	12.2968132423209	13.4180384302312	12.5415823469957	13.4597527874859	11.9681886843155	90.7416018626405	81.8918351542634	78.991214270904	36.583521509549
Abce1	0.418447210778615	0.640605488603513	0.222158277824898	0.0011425881337703	7.00378178696518e-06	0.0547305563009101	154.335674138155	137.375013595835	149.33991951083	244.905201750992	213.802582256859	239.692349712241	248.519072022994	261.676495583896	238.687721384912	209.814892217413
Abhd14a	-0.214389997161634	0.634322220275262	0.848712217436896	0.488652614845822	0.00961576179087664	0.00566826149003876	11.1022727699592	11.1158623068276	11.2133071334569	11.7750070168193	14.5846380983874	8.85075254033693	17.3948258079044	22.149401206837	17.5014405039133	13.9652785982713
Ackr1	0.864902389265344	1.1694766497055	0.304574260440151	0.165888336063547	0.0324994608688398	0.59254118793424	2.5708409543985	3.16818988603594	2.36355895041006	4.83778253034738	11.543996973554	4.08323349442955	5.95048144746965	8.51230337607761	5.8327766908335	5.42924047817291
Acoxl	-0.836005156584177	-1.61774961424374	-0.781744457659559	0.246869047504502	0.0280298657998269	0.418977673504877	1.71918127376186	2.21092449470864	1.62632022012486	1.07558144564615	3.31594938492364	0.260953166166564	0.770713179019347	0.530059275105416	0.648072974016987	1.35086171260816
Acrbp	0.504347834984327	1.0298915544151	0.525543719430774	0.184318944128564	0.00244212896951662	0.120982737399797	5.13778999745753	2.96597471177114	6.03563417211259	7.80244034838756	9.8096486098392	6.75879603707034	13.3078622410708	9.3871840673265	8.42342282387506	7.73652811210119
Actrt3	0.128335446714196	-0.838579071411874	-0.96691451812607	0.747528247002158	0.029760846447661	0.0270801500899232	7.25171397808868	4.74743449825223	5.4248175169956	6.25556699462034	7.29343162811188	9.53621531169557	3.82409640167989	3.78501482312986	3.04496186468677	5.68480589080676
Adam22	-0.617499449575211	-0.681708308649507	-0.0642088590742959	1.7001684346364e-05	1.53209528278214e-06	0.587184053481493	48.4267226741054	46.3133193551559	50.1803278520258	39.5540708569091	37.5038285149906	35.060121685282	34.6989570903929	33.2958530554847	30.5126148328343	39.5050906574645
Adam32	-0.299422638976366	-1.41824993707075	-1.11882729809438	0.613634489667631	0.0193771496536708	0.113539305999622	4.04810592893966	3.04932291833758	4.1436672531412	1.66609093214489	2.40523427496797	7.23782889951997	1.70207476495032	1.87968076184793	1.0552855883111	3.02081014690674
Adam9	-0.689516205467981	-0.620993084186223	0.0685231212817577	6.5548889766382e-06	6.15879893537596e-06	0.56455919191185	156.723940731225	153.868767447947	177.305367882151	120.04514116074	115.413047971799	123.722597414566	115.583571854545	116.769341735534	113.043124967979	132.497211240721
Adamdec1	7.21474112002594	6.84997311196429	-0.364768008061644	0.0382464026388431	0.0496401068228152	0.803163991750376	0	0	0	0	1.43026250418612	1.28970945343169	0.628501100148162	0.48901313352387	0.329448610281201	0.462992755730116
Adamts17	-0.672351603292624	-1.49953914017027	-0.82718753687765	0.0476353362070221	0.000138169999660911	0.0537865227330816	5.48531476369237	4.60586288926797	3.93821296569693	2.52585594237583	5.86504891209047	3.46731402144155	2.2629792473074	1.04805909360079	1.96603608381279	3.46274265769846
Adcy9	-0.495901496325381	-0.800482413744158	-0.304580917418776	0.000173901446485893	2.68403098683033e-07	0.0117833433257153	56.8099677933158	56.7515948020768	63.8953643429606	49.4354905499763	50.8228456621421	49.7724672268359	39.8058519014455	35.4408704285758	35.6688211383572	48.7114748717429
Add3	-0.0975362291256957	-0.969404107201075	-0.871867878075379	0.413145587586591	9.28262689518653e-08	1.96333864524698e-06	98.6263294121899	87.8441549322042	99.3407177701143	115.283163361997	98.4807144403053	101.626031038973	53.7009738213114	50.4945927514717	54.3141420383714	84.4123132852154
Adgb	-0.245928023731935	-0.590518117126194	-0.344590093394259	0.270257864689508	0.00720025071467806	0.156769486172394	10.7160715623475	6.66730593838401	9.82183761578459	9.29967119407223	10.3715274432772	7.77396718855333	7.98935951951468	6.36153525099207	5.25387823992715	8.25057266142808
Adgrb2	-0.0295487698112449	-0.836845698195095	-0.80729692838385	0.908763137843611	0.000842367368257653	0.00421500390935854	7.93524055880438	7.49112459807947	10.0826406417392	8.05255457509425	15.0226348498854	9.03184210637963	5.60328162584669	4.52132858218216	5.26428553415861	8.11165923024109
Adh1	-0.920929863496218	-0.849267828353839	0.071662035142379	0.0001949451224529	8.64266681391837e-05	0.775380656217475	59.6241211648974	69.5136206877349	68.9892560129904	35.9620385523418	47.5187026362675	45.0526643001532	37.6041879443152	33.7252531636224	47.4057781008456	49.4884025070187
Adk	-0.788671900323586	-0.949600052135707	-0.160928151812122	2.69005824122974e-05	6.13891728481752e-07	0.312792954939865	58.8497309305773	63.0277148302149	59.1007189046259	39.9772605653335	41.2004626253891	43.7293961547252	33.2883710950214	34.0970706113533	34.7718493510166	45.338063896473
Adra2b	-0.373740848550499	-2.0621637136262	-1.6884228650757	0.618738027772122	0.0147095394217988	0.0905091316482314	1.28252385099135	1.47851081834667	1.56459675947495	0.441025949498776	3.61544633775401	1.32777161047199	0.665256569142414	0.171239790659056	0.25235964430839	1.19985903673862
Adsl	0.265046239894154	0.774570085670982	0.509523845776828	0.103585614485985	1.57198606105512e-05	0.00310724427401624	12.7623029893741	14.1266222464726	12.7928264925575	18.2166874461659	21.6657605185236	18.0009529234987	24.4848525426402	24.1719357514903	25.3138478383066	19.0595320832255
Adtrp	-1.08921429859745	-3.52252487172527	-2.43331057312782	0.00136323298499645	2.91928720663619e-08	0.000126213152953796	12.8629168291764	10.4520378458661	8.23980310554976	5.56568310844823	6.72212229169314	5.81907255185143	1.07414770322211	0.919329445097096	0.980642433876779	5.84841725719789
AF357359	-1.12227753490326	-1.63035423095891	-0.508076696055644	0.00761579190105027	0.000178868422079798	0.324692383546798	619.136744804727	345.791538871757	581.612768722155	297.203378040411	273.10862517434	253.010041736416	197.532182130202	182.541616842553	161.133315288535	323.452245734566
Agbl4	0.17814949210621	-1.07129510125749	-1.2494445933637	0.379761585483403	4.05442221133051e-05	4.00044610424279e-05	16.931527140639	12.6387864225861	14.2948317124417	18.7901606090062	23.1418803264767	18.4828280310483	8.25426151913015	7.02419549532363	7.32948175561402	14.0986614458073
Ago1	-0.563326083505626	-0.68210738561545	-0.118781302109824	9.97839788346412e-05	4.24503097350946e-06	0.330793524960347	71.5527419332591	64.3201346499902	69.2968114622326	60.4733619565785	54.9102659171004	49.0749199086795	49.7192544732697	44.5103219393942	44.9116713849525	56.5299426250507
Ahcyl1	-0.387742299504677	-1.10675927760498	-0.719016978100303	0.000968146849847839	3.13295508332796e-09	3.14774390251318e-06	554.044975043061	504.360998691954	579.613855178499	506.470240009899	482.845627964747	501.117368359516	277.075646943366	277.055754033209	273.23360734641	439.535341507851
AI661453	0.584268728583563	0.827674835069598	0.243406106486034	0.00757659067653852	0.000106337427124931	0.201351372169967	4.96446678874627	5.65670655944483	6.54062802196195	9.64341897668301	12.854455833032	9.14935059316837	12.1462901765554	10.3303330309272	10.5671689279048	9.09475765649154
AI854517	0.40670178803518	-0.923598089392221	-1.3302998774274	0.201757071819984	0.0110433100186102	0.0016448140359384	4.40779399798632	3.51325848313363	3.80043528192411	4.28327900615814	7.53206284954561	8.00562428378361	2.58031658685425	1.79976075530578	2.26333430777756	4.24287395027433
Akt1s1	0.403932483801384	0.749239999607833	0.345307515806449	0.0111976498142101	1.64527619661342e-05	0.0239328987485571	43.8440902267507	49.1668017916646	43.1071627739162	65.0411708269763	76.0477363098118	76.3479615957343	77.3135441809829	91.7629518835168	81.4078624298718	67.1154757799139
Akt2	-0.176346654240934	-0.613106513136386	-0.436759858895452	0.142374322414764	2.90705739280596e-05	0.00201363425047229	189.282049481566	200.946882034882	206.309598560825	192.742801217744	210.223433853484	228.514135246936	143.617375876974	134.758371116958	146.393198958848	183.643094038691
Akt3	-0.435256176808028	-0.739555952533389	-0.304299775725361	0.000547525792378803	7.41559420329752e-07	0.0107194165724131	153.532991866297	141.284079961407	159.827000983093	143.042890755094	135.377970762515	121.409080563876	100.194671592037	97.0965416076497	98.8462720741233	127.845722240677
Alb	-0.341850633891861	-2.1610164326317	-1.81916579873984	0.481323889514349	0.000569654454930961	0.0110855098302367	3.80135839263674	3.18904485009411	4.45449300279558	4.20973428019763	3.79933167411555	2.37533801009129	0.674562654544283	1.1134358194395	1.0047940727666	2.7357880840757
Alg8	0.303803524184163	0.678028986809952	0.374225462625789	0.0582598127027896	7.26574808330302e-05	0.020268169993417	40.0081572449027	29.3986663208701	34.3663951886272	54.021921948145	43.2086162293499	50.9912832658739	65.2563517898144	59.9139016876838	55.4308400132051	48.0662370764969
Alox12	2.26132903676957	2.78776753476482	0.526438497995254	0.0687684371247284	0.00846781635333185	0.540486412777012	0.216376217434438	0.211482948156517	0.137261848775067	0.290183573591973	3.60434758452119	0.873639093750881	1.01367078138239	2.08441935751083	1.35050799420188	1.08687659992502
Amph	0.0704116132058913	-0.712341954456201	-0.782753567662092	0.675428269154131	0.000106155326784501	0.000172131756426131	25.9192992464329	24.9807507077226	25.5826178242527	32.7971123251471	26.8263859942541	33.7747243561862	17.0826885498361	15.149872064213	18.301986816838	24.4906042094314
Ank	-0.548749793123103	-0.842668299508877	-0.293918506385774	6.81734375667864e-05	1.67464109789202e-07	0.0145137425435906	203.74362177942	212.416594558647	200.147131947528	161.959921894402	174.290536871315	168.601385335756	126.893744534043	122.711923027937	125.316371032525	166.231247886841
Ankrd44	-0.560834948126888	-0.598575145270768	-0.0377401971438797	0.000735896174847168	0.000136185396118513	0.827319387295356	32.6963564854487	28.1554860889165	30.8915615040777	28.1816757102399	25.5995441135042	19.4347703870259	22.8603735512019	22.2699857781606	20.8363905094006	25.658460458664
Anxa5	-0.723092356485199	-0.672402632595623	0.0506897238895763	1.5942625603329e-05	9.04605275392165e-06	0.72363099397326	189.308971699703	208.082871868952	204.401414810893	136.054818385004	144.408782165984	155.412579036783	135.413617816315	138.379242554871	138.164781512562	161.069675539007
Apba2	-0.249947872445568	-0.867779247521248	-0.61783137507568	0.451846008750491	0.00811142503741252	0.0970827016772112	6.25514353499291	7.31064229055745	8.10742004863146	4.43329999318309	11.8006025127042	8.44030921677785	4.59377167744657	4.41484595655486	3.93266690421263	6.58763357056234
Apbb1ip	-0.176691401575637	-1.5814453539314	-1.40475395235576	0.810137589545753	0.0360341486072044	0.106154562141756	0.993703519193298	1.59381542787059	1.75103427359611	1.11831805547921	1.86750613981625	1.91055730496713	0.759600041152582	0.398031387421679	0.391058094487331	1.1981804715538
Aqp9	3.3737530573508	3.77411490891284	0.400361851562045	0.0299672562584417	0.00510743862478135	0.672432602234501	0	0.121916896486246	0.0879216596394104	0.177425268822683	2.49342583045874	1.07922953350833	1.06248493664039	1.00136496921216	1.169950011776	0.799302122949329
Arhgef10l	0.362804418723334	-0.743252015428749	-1.10605643415208	0.0609654505062394	0.000766118672121068	5.22519036441662e-05	12.4052326782523	12.7485584918519	14.6122065797413	15.8855992793576	21.2191126244169	25.1850391628072	9.08609428054129	7.83972770579906	8.78852200741355	14.196676978909
Arhgef17	-0.901148485710386	-0.971536080890151	-0.070387595179765	3.33592296430333e-07	2.72596653622294e-08	0.563393917319516	55.0009366940832	56.990806570149	61.0084257486573	37.9583817945332	38.4315372164456	34.1730476203764	34.3524486903687	31.7601864531163	30.1184169412022	42.1993541921035
