genes	logFC_TgvDMSO_6h_MGN3	logFC_TgvDMSO_24h_MGN3	logFC_Tg_24hv6h_MGN3	FDR_TgvDMSO_6h_MGN3	FDR_TgvDMSO_24h_MGN3	FDR_Tg_24hv6h_MGN3	MGN3_DMSO_24h_2	MGN3_DMSO_24h_3	MGN3_DMSO_24h_4	MGN3_Tg_6h_2	MGN3_Tg_6h_3	MGN3_Tg_6h_4	MGN3_Tg_24h_2	MGN3_Tg_24h_3	MGN3_Tg_24h_4	avg_expression
4930432K21Rik	1.71110361869541	1.91809969769992	0.206996079004508	0.0747542122233797	0.0303528042301043	0.844606309709443	0.352658251747881	0.178294791671372	0.26998605336379	0.86646399597308	0.700725677626274	1.43447999585289	1.42233336510059	1.45578423743205	0.452947744859534	0.792630457069718
4930447F24Rik	-1.55328830208326	-4.55968208625271	-3.00639378416945	0.0642429940736639	0.00133448840633277	0.0247014743979426	0.857983745797267	1.00635602682851	0.509058909803588	0.382772761637337	0.358007674920776	0.185755532182072	0.0567278825197597	0.032946824203436	0.0137747309491157	0.378153787649096
4930481A15Rik	1.81461982452084	1.90965813091737	0.09503830639653	0.0187767723430026	0.00635348449545568	0.90693125833273	0.253620969233028	0.172333232073692	0.217465546594879	0.983896198783999	0.834525232324728	0.750763249602226	0.885394037606391	0.596034060490845	1.0554173265477	0.638827761473054
4930511M06Rik	-1.0136563782196	-1.72263463138773	-0.708978253168134	0.166023930761864	0.0253194598304734	0.411547920788135	1.29512141602665	0.93067691907355	0.654590130661376	0.5170627483341	0.659585605225345	0.435567973389838	0.329219809071601	0.173824207971236	0.399707700309539	0.599484056673693
4930562C15Rik	0.36652941619677	3.83708835962471	3.47055894342794	0.894779349300148	0.00622071227831741	0.0156395058472482	0.0408067611767214	0.0247569978472702	0	0.0633222360562354	0	0.0160632024602898	0.339954022250886	0.329068202761654	0.314468702066239	0.125382236068811
4930570G19Rik	-0.624047253886828	-1.28982120990662	-0.665773956019792	0.32215322827511	0.0422078822765481	0.347183222496313	3.01470880480067	4.69717768460733	2.22930198706684	2.4187902537048	2.77726193819258	2.22508521691176	1.37262793750099	1.44049353877122	1.58401485264521	2.41771802380016
4930579F01Rik	3.38258001224691	6.81299108634706	3.43041107410014	0.273031788053043	0.00449095011266031	0.0252731348877031	0	0	0	0.00829219757879275	0	0.00841405843158037	0.0847957878630328	0.0615603780676563	0.0566230847470462	0.0244095007431232
4931428F04Rik	-0.499121265327015	-1.05656051768282	-0.557439252355801	0.215574114364787	0.0140700391348661	0.199874472136912	7.48853342304456	6.66811357491882	8.7734399041998	6.36733969359748	4.21054339139858	8.0184546914587	3.48815588892744	4.74392642957754	3.51504212723828	5.91928323604013
4933416M06Rik	-0.816019041344772	-2.3153930428021	-1.49937400145733	0.163551920089414	0.00470075336494602	0.0615762113963605	0.795901065296918	0.61241303442572	0.668767290063593	0.572338480752361	0.393431730432643	0.366789144330219	0.169420778523024	0.201267425639681	0.0747980947153998	0.428347449353284
4933427E11Rik	-0.511771980901114	-1.36130348892242	-0.849531508021302	0.312834962625928	0.0178379978158262	0.163598761685263	0.3602225350729	0.39187005387059	0.408910832970903	0.289126737413706	0.251748582627104	0.381388408983241	0.177396131182148	0.171715650482579	0.131619695098137	0.284888736411256
4933430I17Rik	0.801828738268989	1.11047298339091	0.308644245121922	0.142384981541179	0.0350531126416753	0.611187545514871	0.644915101896019	0.353999546537771	0.493730352976658	1.01266617198181	1.04345408719629	0.882482535163755	1.41322074640182	0.884461664271013	1.1093531854463	0.870920376874604
6430573F11Rik	-0.506102426353173	-1.98503765310463	-1.47893522675146	0.206160450087715	0.00112917394755274	0.011250172661198	18.7203531399338	16.5898909060276	14.9501410146657	16.42704778874	13.1364475295492	10.6278446080752	4.48563746261087	4.45276619134299	4.58467547098001	11.5527560124362
9130023H24Rik	0.988445175890604	0.814453285993022	-0.173991889897582	0.0346532816566583	0.0364153608033704	0.72672039649763	0.663475428558134	0.413115706185141	0.715125573832576	1.21582151615715	1.22290958891717	1.56015271488695	1.05974515771874	1.24706384842274	1.0259504751106	1.01370666775436
9330102E08Rik	-0.0871436468354347	1.554457227023	1.64160087385844	0.895528539383296	0.00772131208773609	0.0167290364723499	2.65021007657257	1.3842437093072	3.78913206388039	2.72350056524676	2.38535728128216	3.15041816736979	9.49700106968698	8.26956022866337	6.57670360594034	4.49179186310551
9430037G07Rik	-0.0321518768302004	-1.35483860730598	-1.32268673047578	0.960678025642713	0.0111905094006005	0.0291493632291188	0.62053266197535	0.59560942418427	0.638145384752597	0.675478946014241	0.585208930459648	0.802070476719841	0.301281495452527	0.320086126323518	0.160589691197902	0.522111459675544
A630066F11Rik	0.819224637355068	1.00507294717496	0.18584830981989	0.0767633215829872	0.0220982588894917	0.72372246146814	0.425388813698639	0.359745864076502	0.542777823319381	0.990151022769974	0.722296009756194	0.964108103605983	1.03298081999976	1.0692035074108	0.769873072436556	0.764058337452643
A730017C20Rik	-1.00637685409328	-0.845987019956893	0.160389834136387	0.0350612519792875	0.0339253918989504	0.764885085345794	4.27034070182698	4.12741124528568	3.71890330009174	2.31643994678311	2.37777050560469	2.14818640878389	2.32995267143891	2.21305651287552	2.61664850833366	2.90207886678046
Abca9	-1.34228483002304	-2.92994742742179	-1.58766259739876	0.0577007155697726	0.00222984036131616	0.0602794335532159	0.772966394345481	0.771963713313483	0.391474061831696	0.327544061356755	0.304811219504551	0.238735739559516	0.0896333483246799	0.116445292166299	0.0687311833857348	0.342478334865355
Abcb4	0.105360300424457	-0.698110174221493	-0.80347047464595	0.79602086656396	0.0415405243504135	0.0490282256548065	34.7789764154307	22.2991126218407	23.8916229762401	40.4360722732249	28.8133578833676	29.2917681283226	18.4327199305819	19.0142223741771	15.5986875322145	25.8396155706
Abl2	0.684760233750636	0.75423147706141	0.0694712433107733	0.0772275438715608	0.0349511220419824	0.898263144843904	44.7007604794256	29.5374605342828	51.3783000725758	81.5119519100502	61.0308843786169	85.2839525152309	90.3600219975394	82.4810426025203	53.2900197073746	64.3971549108463
Ablim1	-1.18809186158282	-2.56035453204177	-1.37226267045894	0.0410230201792025	0.00113077558819257	0.0336190148283921	3.02872867365308	2.7437711666868	1.57378946832196	1.26534565261934	1.1600365593744	1.26236213663462	0.434937491573498	0.50521219681923	0.402645870799629	1.37520324627584
Acat3	-0.683340971519495	-3.00500755280737	-2.32166658128788	0.0720483949107857	0.000240066288587509	0.00162707348598082	13.7295373847377	15.7230250980972	14.3149528726355	12.6815032804163	8.23087032985115	10.551652326419	1.84665329747304	1.98836582031263	2.00271450886429	9.00769721320076
Acer3	0.59447870346449	0.825257844805898	0.230779141341407	0.135449816557711	0.0329811321038149	0.619106863932535	4.71074579273079	3.12757436999665	5.64779821621878	8.0225437106925	6.99363507457289	7.90719129137922	9.33215213186792	9.76144992377109	6.42140966837904	6.88050001995654
Acmsd	-1.52994304351857	-1.81654636078397	-0.286603317265398	0.0772268767919631	0.0299135006144207	0.820690530905252	0.987682795786213	1.33942381615532	0.934060791890237	0.428239076023929	0.658017441512083	0.228701269071147	0.391819685726684	0.267722154830403	0.307812726656814	0.615942195294759
Aco2	-1.04398009043093	-0.702358872009748	0.34162121842118	0.0106590776206638	0.0183084964316599	0.271670666113757	240.314414486791	248.800044842007	241.842721168207	146.409879802865	115.281098173467	144.767155815943	167.927334659991	170.941950095793	144.141807588612	180.047378514853
Acot7	-0.982663066167226	-1.86870071287231	-0.88603764670508	0.0247830803393557	0.000912717744760233	0.0353367368227727	146.805494276648	107.048727994965	161.836937436965	94.3653684247498	53.0503037733668	92.904191412773	43.9436856990748	43.7368473326955	33.3578658374278	86.3388246876295
Acsl1	-0.897881150114009	-2.28976516734451	-1.3918840172305	0.038423137006733	0.000625451805064972	0.0102767175588663	1202.54028096997	1015.61793675148	1112.62615196886	738.173890069912	618.338880976077	671.992815021574	217.887903246634	230.562290734293	269.531895381102	675.252449457767
Acvr1b	-0.562140850773646	-0.645981834245035	-0.0838409834713892	0.105941475693763	0.0460787383893402	0.860482336343263	15.9711415698918	9.30424114153672	14.171760663668	10.9258622034037	7.89258496707181	11.3489015800933	8.65353340111415	9.23602521060992	8.59467797242399	10.6776365233126
Adcy6	-0.0166847337281843	-0.794944197807233	-0.778259464079049	0.975699413952316	0.0331617409739916	0.0682825059948987	120.370969565526	89.151196693648	135.883605677365	150.64633004242	81.9541796341029	158.359672929276	76.206516851151	76.3389489684866	59.0616482731342	105.330340959457
Adcy7	0.0027717818127048	-0.776299836692835	-0.77907161850554	0.995806863048212	0.0201309780378276	0.0427657237535965	6.93140033543512	5.69841157351958	6.98706294347777	8.33011342496911	5.80509829034726	8.28494721584219	4.4122315946329	4.84312965108544	3.05011020740394	6.03805613741259
Adgra3	0.113153316572124	-1.1408152203683	-1.25396853694042	0.875347976964257	0.0468160813830932	0.0626860640467629	4.99715902397315	2.57380356730052	3.6862174449044	5.58356013123429	2.24959936318959	6.1164056319625	2.10630312390643	1.91892353073039	1.39145844029339	3.40260336194385
Adgrb3	-0.183752650593148	-1.21478592264346	-1.03103327205031	0.734803497917779	0.0171587865822285	0.0638280315031222	11.4652015862526	9.36028401977546	7.69382502323412	9.1152563950584	11.306201241268	7.72625004385153	5.259573207361	3.77760008100869	4.09047032007327	7.75496243532034
Adgrl2	-0.707472597313598	-0.81636487889187	-0.108892281578272	0.0614713139004583	0.0205169441998526	0.817104636723507	41.9504736115369	40.721400275609	38.0582196025603	26.3780683520131	28.3243565816374	29.1611475709988	23.8589604205221	22.8046133402702	26.2469571159208	30.833799652341
Adra2a	3.17258796155528	3.80704202682586	0.634454065270581	0.0622643431084248	0.0121446578068141	0.569106032233682	0.00710798898588011	0	0.00544169286877486	0.0330896456961976	0.025422205983296	0.0951317903624364	0.101512146216596	0.0982615804713756	0.0342351366267882	0.0444669096901494
Adrb1	-0.369053456616724	-1.16558133158861	-0.796527874971888	0.205871651730555	0.00247905469184373	0.0287079559778823	42.8838462471607	28.3415572176283	32.9079539240427	34.3678675995185	27.506088108966	29.118104838896	16.7589612402148	16.6675575992645	15.6852755358112	27.1374680346114
Afm	-0.849903434022524	-1.9993139382656	-1.14941050424308	0.0988548540521518	0.00264977328874363	0.0499067678311991	4.95343260302777	7.16685168324253	5.92984013935071	3.60371229442695	4.49708860478238	3.28677733716964	1.56565469813374	1.80934550931469	1.51293778307176	3.81396007250224
Aga	-0.8989151722559	-0.723810081152643	0.175105091103257	0.0193202233368494	0.0188980763135826	0.629267620371747	26.2407795193546	24.7121686491764	25.5312441608841	17.7484462660646	14.9063957992272	13.9304911196315	16.3855390076508	19.3619862040558	13.9993259436993	19.2018196299716
Ago2	-0.0949377640072453	-1.07964510858061	-0.98470734457336	0.78247177784925	0.00358223866178578	0.014396039327449	252.578722478153	198.55743216417	237.390384302298	244.859094702582	213.248086725044	272.783549704644	120.132117035987	108.756926911408	115.97381043552	196.031124939978
Ahnak	-1.01350460346947	-2.14848485469195	-1.13498025122249	0.102188759790462	0.00415388823547784	0.0888551854364983	17.9242826529407	7.62394094687529	12.529118671152	8.83364017878147	4.26802089153974	8.27322379022947	4.31857290441703	2.86167226367213	1.94714088851847	7.61995702090292
Ahsa2	-0.949162091604378	-0.605502719961017	0.343659371643361	0.0192579260345784	0.0471638321129897	0.312851706706293	48.2370425289481	48.2796825161551	52.7057441346537	28.5131502814501	30.7584341625867	28.0002456206239	33.0422869368074	36.4471402507045	34.9596960290587	37.8826024956654
Ahsg	-0.664705766976609	0.902534125352579	1.56723989232919	0.153994969888417	0.0423211864922203	0.0133399942638063	4.30650715903141	4.06133959089552	6.15321987972975	3.02704595518144	3.02458641951341	4.33035511582053	7.76399502179043	11.9361928314302	9.11826246625573	5.96905604884982
Airn	-0.886702381282783	-1.49284826021947	-0.606145878936689	0.0786115754153793	0.0069641947395625	0.234229234031983	2.19683123713442	2.14892791111735	1.65587409933072	1.10220813267826	1.36118138545106	1.2133370272368	0.699588652571363	0.685868694263078	0.87841313531687	1.3269144750111
Akap6	-0.328202367373921	-2.54718212326558	-2.21897975589166	0.624038124679739	0.0028295434408056	0.013698292133836	7.18108748030137	6.52503374425573	4.26824835201314	5.37997112035163	6.19510004246205	4.60970714765551	1.04542401844909	0.721012970887811	1.46757659070904	4.15479571856504
Akr1c13	-0.516824901114639	-0.817280638064235	-0.300455736949597	0.144048658867766	0.0216442123094648	0.438334511864936	16.4053688873717	13.4325786259547	14.7440304907825	14.1434885317544	10.7084708421534	10.5059233697483	8.24436023045501	8.35384272473201	10.050859301633	11.8432136671761
Akr1c14	0.171431654729754	-1.60862155436887	-1.78005320909862	0.77548047801786	0.00773421611510956	0.014396039327449	9.61273758205171	11.8552136675009	9.81235164236879	12.2592519403906	16.8594328267612	10.5275662522806	3.03773279214536	3.88751121263358	4.04053692396202	9.09914831556608
Aldh1l1	-0.764272260983445	-1.2158990388641	-0.451626777880658	0.186010186491728	0.0351741490550247	0.498493729597365	5.08242346253518	3.9996169098966	3.97799074331847	3.32601770714407	2.67147324123773	2.72292773598167	2.13861868224072	3.03038129863036	0.969780649223847	3.10213671446763
Aldh9a1	-0.00735537992743917	1.09382165839497	1.10117703832241	0.987796053446357	0.00500464624635465	0.0133399942638063	15.5326320786331	10.9331335401233	16.1426013754332	17.6808742331122	11.9913151931441	18.4974902691041	38.4884217513258	34.5201074842233	24.2097695708376	20.8884828328819
Als2	-0.341521272001111	-0.629882505587587	-0.288361233586477	0.24692386092721	0.0322294171484163	0.37063339819258	112.670495429319	123.168026480555	136.260815323428	112.971193830159	95.7202501428277	127.290884014309	84.5276444205357	86.8286605490767	85.2728552171633	107.19009171193
Angel1	0.542574537973379	0.984637500888262	0.442062962914883	0.260997794500018	0.0386984156332113	0.400259312855369	4.68111846070104	3.07997974626673	5.55227857898538	7.90339862471104	5.18776686282871	8.95386175771909	11.4298750505012	10.9372849731922	5.97000165225449	7.07728507857332
Angel2	0.4418111952564	0.61180850953008	0.16999731427368	0.10736545466428	0.0222683442582822	0.584708306359165	34.0206016683924	27.3140378280307	36.0258271903377	49.0556303574365	49.2402110354675	50.4546148847742	57.9916265702396	55.924183453462	44.8393577159016	44.985121189338
Ankrd13b	-0.0156515942701628	-0.701948619140275	-0.686297024870112	0.968554308732121	0.015642105923205	0.0390037280812912	7.1084400914843	5.40796674538889	6.98708497987533	8.4196196992679	5.47130510433615	8.1154412769108	4.79618332132017	4.38851175650598	3.60129144846242	6.03287160261688
Ankrd50	-0.206381392473949	-0.642400112048775	-0.436018719574826	0.462374127578099	0.0220904902885851	0.149168006939173	742.737462431232	598.88106179966	638.914261309921	671.084440477605	645.800828222958	619.946247602885	462.013030013779	453.379102887949	434.015944586108	585.1969310369
Anpep	-1.73887434038892	-2.96479402650444	-1.22591968611553	0.0257677061917365	0.00138682353886497	0.0796884703087764	357.284163057664	322.465620074214	226.084166517173	112.213443805725	106.398203382748	89.9472043711528	31.3014071455915	32.9315053087096	57.2111926954414	148.426322928713
Anxa8	-1.7405109963543	-1.90011312781776	-0.159602131463461	0.0166452663574896	0.00484794984358842	0.84081943975652	2.02149792233259	2.5055888302209	2.38797365966499	0.961300851253717	0.608980582686647	0.804300264084638	0.448396751262986	0.926505128855862	0.628155143679576	1.25474434822688
Apol9a	-1.51548829653042	-2.22235486214502	-0.706866565614599	0.105588522302732	0.0259241848498522	0.592982249399558	0.398696020987465	0.272119883562315	0.17169265180644	0.164336852548226	0.103976500263746	0.0588536193564077	0.0889678695928718	0.0430594948643576	0.0480072942507965	0.149967798581403
Apopt1	0.238121640847955	1.03820858830014	0.800086947452184	0.561795068259489	0.0128841549797998	0.0686953439049549	11.5218551638701	11.2536915825393	14.1696389883399	16.0405014400857	16.8049657132723	16.3405630932949	25.1555480319618	24.1460681114059	30.6595711478193	18.4547114747321
Arap1	-0.828545630464128	-1.35006681188279	-0.521521181418659	0.0694891377301542	0.00632356528531339	0.244890114314968	93.1778852022601	52.7745455119708	72.6258773095587	58.5981630712545	30.7681956459769	50.8601448933454	34.3267079322164	34.9945368349156	22.0843150214184	50.0233746025463
Arel1	0.0745888292482033	0.652178966930141	0.577590137681938	0.831077684552137	0.0268198614702061	0.079769936703857	82.103661990498	62.655093602426	94.214199199985	96.5178955478817	76.3202949859293	112.429286907658	150.221026026583	140.338675113605	109.501469165239	102.700178059978
Arfip2	0.297856614165088	0.731884166686303	0.434027552521215	0.33242221196532	0.0204112405648749	0.189598570774357	10.7899026061683	9.18821629601075	11.1653202093897	16.9072254393215	10.4904263375802	16.4904446129083	21.0926673355846	20.3766896802073	14.1270658878421	14.514217600557
Arhgap22	-2.22705781081617	-2.81065206163367	-0.583594250817495	0.116362269829083	0.0479673620055756	0.790171731029688	1.20219633195277	0.322725150509058	0.806342275448104	0.371452759722739	0.0126835897817093	0.150764628805863	0.219466916405504	0.110305004701228	0.0102483103798373	0.356242774189646
Arhgef16	1.20469521808327	1.59120542658866	0.386510208505387	0.134129786982391	0.0364169827880014	0.63650917914369	0.412173952514557	0.37509187304449	0.210366491614692	0.612944642412271	1.06467701228436	0.89236646120591	0.926567307127252	1.18706993179518	1.02569043508057	0.745216456342143
Armcx2	0.989733448147211	1.53357466119167	0.543841213044455	0.0376147126617762	0.00319266832812654	0.210387535889634	5.74540433460404	3.03784346970589	3.48387135782191	10.4978296996648	8.24674871891484	8.63311705548439	15.3116380364913	13.1849119930225	9.39760065801446	8.6154405915249
Arnt	0.0452162193370666	-0.774145275419443	-0.81936149475651	0.911144628019909	0.016089748843657	0.0312013068671668	246.945959376113	223.173141124549	208.76084650152	310.281847473287	237.506652367469	251.806063367396	145.515618281316	137.865269643969	140.211738619913	211.340792972837
Asnsd1	0.127954184136614	0.73925731545375	0.611303131317136	0.710140581915478	0.0202345445648742	0.080009113559773	26.9031325170403	28.087845599305	29.9086467740915	33.9948062694403	30.5568817157681	41.4812124533908	50.544215635633	47.7937286573514	52.518320567341	37.9765322432624
Aspdh	-1.87350607213181	-3.07527113366991	-1.2017650615381	0.082582619245688	0.0117967851976267	0.357569001527371	3.60829502820727	1.34083082490921	1.74377606099812	0.997357903141761	0.483949220576714	0.550394079620088	0.322072260191676	0.519598400978484	0.0217238788505842	1.06533307305266
Asxl1	-0.210883851861748	-0.664376218676735	-0.453492366814987	0.463846110125034	0.0212685901580789	0.143476471492754	1604.82441667351	1145.75929483461	1236.87223509251	1437.68928353652	1108.12502296766	1365.69464853012	1022.18054528768	875.58857227716	785.270533885286	1175.77828367612
Atp5a1	-0.768721554067137	-0.690044615531946	0.0786769385351916	0.0444129820943613	0.0354582328097948	0.869306562360862	557.267090810199	606.262984685218	598.935683302367	454.682705574925	307.229884234712	430.913068963571	425.460975868067	424.882271822878	329.175729400373	459.423377184701
Atp5h	-1.02853441425169	-0.699041103241326	0.329493311010369	0.0148554131738004	0.0268198614702061	0.332705070182882	454.775898515085	524.516998573778	525.733826374459	320.21753520463	250.791484909877	274.38724900212	343.896594928981	366.360786509914	289.442112298606	372.23583181305
Atp5s	0.175753504766071	1.03027578549478	0.854522280728711	0.769678079132704	0.0428711054434197	0.132859651943015	4.48376361435491	2.97021715444846	4.15629417456484	4.40028653825398	6.4723833300273	3.64446974991424	7.96104501726747	9.24176086397169	7.89119899247469	5.69126882614195
AV039307	0.542759464712258	1.57030811583392	1.02754865112166	0.555029776057666	0.0485626064035537	0.216229280274912	0.314643078977162	0.218160430961405	0.34411802640675	0.348750038087497	0.777022112004306	0.371568975429172	1.01639790661998	0.673161467495375	1.08246899759598	0.571810114841959
AW011738	1.23810056025951	1.81188505424731	0.573784493987798	0.0953635927331279	0.0140700391348661	0.416461767787873	1.08525930125227	0.212391765719637	0.9916555049433	2.0371696936361	1.87814694844542	2.28759910422191	2.91648589601989	2.90375567931437	2.83273809986271	1.90502244371285
AW554918	0.967604234800453	0.815552941386991	-0.152051293413462	0.0369570968561161	0.0360884169642284	0.770302214208647	2.94866122253902	3.32900381912118	3.67891389993575	6.49358177311123	8.12101591212787	7.33954673551439	6.2885141473431	5.58697916985808	6.74863026149391	5.61498299344939
B130034C11Rik	0.595689593605973	1.4164253420285	0.820735748422525	0.363807771665975	0.0272516929434113	0.209730772412606	0.0790163218430354	0.0261481656473835	0.0788240246530681	0.111467494818759	0.102766272195538	0.103680136888374	0.174779082748275	0.146195664088243	0.200667683549959	0.113727205159182
B230216N24Rik	-0.571069389698777	-1.56972407017263	-0.998654680473854	0.233720601446757	0.00743889650029128	0.0833700380555712	1.44508754313738	1.22968263534173	1.12068953135972	0.844550349966527	0.984467403904495	1.06381456293713	0.58072001935477	0.389163132279246	0.379645312352735	0.89309116562597
Bace1	-1.14810622725815	-0.995778459691136	0.152327767567017	0.0166452663574896	0.0111963968739337	0.746017481960362	40.9071615377322	27.6274842764696	45.2169428742239	21.1774913385205	14.3463079111231	22.6625817297435	21.8787295580529	24.3508205120233	14.6164606605795	25.8648867109409
Baiap2	-0.0420802306585612	-0.776150592593511	-0.734070361934949	0.938228616520575	0.0482901425549452	0.101632446430467	4.48553572127648	4.1639528270409	4.34422996118275	5.98208888860672	3.12480699547841	5.46725534073523	3.37307295210455	2.32428162126538	2.42939606145455	3.966068929905
Baiap2l2	-0.415926514301808	-1.24634997601273	-0.830423461710919	0.417830808820086	0.021599540536085	0.153294637350737	1.50530083834308	1.15826689312114	1.84106035875732	1.58098063484606	0.787874753499121	1.47414303721288	0.568032018931893	0.761320816761416	0.689651004384343	1.15184781731747
Baiap3	-0.604901454206551	-2.74481414052968	-2.13991268632313	0.588070340194711	0.0382338445003533	0.161699776734972	0.099396853058364	0.0402019601038584	0.0824369700772694	0.089973278279095	0.0345624615386317	0.0391266478532235	0.0262875516266996	0.00477108491292806	0	0.0463063119388966
Bbs1	0.0476827628617663	-0.77063529721309	-0.818318060074856	0.919969428417296	0.030666959725546	0.0490388630287696	8.96856487959999	4.90005340449985	8.11657613587312	9.68750816807855	6.47506955290346	9.4906410675609	5.00886385077911	4.8715607512901	3.74530300804915	6.80712675762603
BC039966	-1.03817432334883	-1.32219456964279	-0.284020246293965	0.0642429940736639	0.014960976559874	0.651325181200684	12.8768146794364	20.1550964284694	22.5481962529755	13.1586843444272	7.40537940567021	10.7970380600975	8.11238322441971	10.1306747661703	5.94991361732916	12.3482423087773
BC051019	3.99493545780507	4.13923125885581	0.14429580105074	0.0507268570169439	0.0223701199208479	0.938455736807794	0.16746761103019	0	0.0427362932283681	1.21272330109744	1.19791859880403	1.71397380391446	2.96744809785347	1.22185290083586	0.107546153219416	0.959074084442582
BC051628	-0.0520614065015969	-1.06240814880444	-1.01034674230284	0.939936417642146	0.046237738835585	0.0932046223898897	16.5289050072541	14.4260998252332	14.8741210298982	21.5990466066508	14.8656162007928	13.6977892838365	6.90222705101041	7.0152681456002	9.21803776112087	13.2363456568219
Bche	-1.10063744388858	-1.76406907631093	-0.663431632422343	0.073196495387765	0.00752369858172292	0.279220079504554	647.355137826948	635.693494142261	527.685386769991	261.62943991014	425.631776353743	254.675350876633	168.384911944824	170.30864705188	225.724994435904	368.565459923592
Bcr	-0.124534568952475	-0.662938498053937	-0.538403929101461	0.686454038400094	0.0213332372764502	0.0866907631828011	129.878618134738	97.1904719933057	125.575194212186	132.817844246609	93.5475491562853	142.083949348224	90.1974744827536	73.9790168183943	72.3813424826988	106.405717875022
Bend4	0.696773008558815	0.765633902548876	0.0688608939900608	0.0338774418415331	0.010992809697169	0.860893128682833	27.577893540217	20.5384156654403	26.6962917604074	45.6103314563257	41.7345249860766	49.5119780976934	55.0918233746124	42.9461256629031	37.7405169205312	38.6053223849119
Bmp1	-0.753652795546362	-0.802037438646129	-0.0483846430997668	0.0309218646170534	0.010992809697169	0.913744134576002	4.57618850847769	3.93434369004017	4.61695660640982	2.99567590967206	2.40234410441472	3.47720363961363	2.8985078528915	3.06733548605351	2.11797406965108	3.34294776302491
Brdt	0.210852608927975	0.767014912611642	0.556162303683667	0.596270704434258	0.0357338857411073	0.162402731818608	2.54449960572644	2.11812602620338	2.33307361163013	3.03020484560575	3.22752981695831	2.86509515810449	4.88276733203758	4.68664855690695	3.23485719420633	3.21364468304215
Brip1os	-1.03011276184717	-0.955333122161156	0.0747796396860115	0.0186961100665583	0.0102469358343516	0.880402136659325	224.844125645646	169.469199483639	277.073187264589	133.256842187702	93.8972408019208	145.954483449011	124.959369821884	137.594180735583	104.579028800121	156.847517576677
