genes	logFC_TgvDMSO_6h_aTC1	logFC_TgvDMSO_24h_aTC1	logFC_Tg_24hv6h_aTC1	FDR_TgvDMSO_6h_aTC1	FDR_TgvDMSO_24h_aTC1	FDR_Tg_24hv6h_aTC1	aTC1_DMSO_24h_1	aTC1_DMSO_24h_2	aTC1_DMSO_24h_3	aTC1_Tg_6h_1	aTC1_Tg_6h_2	aTC1_Tg_6h_3	aTC1_Tg_24h_1	aTC1_Tg_24h_2	aTC1_Tg_24h_3	avg_expression
4931440P22Rik	-1.07225886138172	-0.431325318899905	0.640933542481816	0.00222131411332376	0.134672341829989	0.0628347939477905	23.8158777925191	23.8345337943425	20.2056578151583	10.6467582735709	11.2199734529492	11.4968095478844	15.0103504115876	15.8681357918529	19.7257641473826	16.8693178919164
4933408B17Rik	0.948099179181013	-0.0740524302037515	-1.02215160938476	0.0422251089157741	0.903933218730553	0.0624010339756884	0.751905661438345	0.385177865946308	0.736731654715893	1.74717163482714	0.892396810374813	1.16604132159312	0.513095781038095	0.567356011484893	0.674281817828931	0.826017617694171
4933412E12Rik	-0.591849832806088	-0.553062785140075	0.0387870476660129	0.00941092011624704	0.018011505469691	0.888494877395266	0.693202686096565	0.879332417501615	0.78224728283865	0.528390574180632	0.589799468343295	0.475327019393147	0.52189925885499	0.572395200469885	0.486690319452382	0.614364914125685
4933416E03Rik	-1.45376112488516	-2.00815908727691	-0.554397962391748	0.0177082748546854	0.0134875702943631	0.537081856834455	5.33629574687822	5.32199674159387	7.66990276248866	2.09039096293193	1.78950013912583	4.04082875265776	0.452206863711579	1.38469305995057	2.49591301456677	3.39796978265613
4933430I17Rik	1.4358241326644	0.609963171539973	-0.825860961124422	0.00660932254645832	0.254303461533139	0.0873766909111459	0.245059504776976	0.190091105109518	0.268362733332937	0.415988454666553	0.77522644265098	0.680414463505946	0.47763555332985	0.317947328667188	0.311111931525193	0.409093057507238
5031425E22Rik	-0.606555901580941	-0.489056854709156	0.117499046871785	0.0144141354474066	0.0451935523190691	0.670458480426842	16.0540103296708	15.6345973721222	11.7818228546006	8.18010630286211	10.5283500893666	10.7250329810125	9.78651020882477	9.31170023101657	11.7203915309031	11.5247246555977
5330426P16Rik	-0.768912855570521	-0.00526580210441333	0.763647053466108	0.00380895165488476	0.983422108152481	0.0116107362159666	1.98409340634828	2.30180301666566	2.11900346164967	0.977299400235037	1.45285613716355	1.42311767305632	1.79377385015306	2.40946282925671	2.08189453267249	1.83814492302231
5330439B14Rik	1.21824849790607	0.753258239730135	-0.464990258175931	0.00755068586086798	0.0919582963834533	0.246415255907052	0.48412604037252	0.53200579449667	0.469414813879088	1.22392581261355	1.08097542830342	1.35029923433075	0.377778061881018	1.01218792693764	0.962358591846074	0.832563522740081
6330415G19Rik	-0.70428822668315	-0.598814472921153	0.105473753761997	0.0228897319734085	0.0635296095285666	0.783806723420063	2.85980023325161	3.49451042329112	2.92278539106561	2.001686488793	1.80658581884613	2.18895145495732	1.22482160573136	2.2375143823636	2.45828618520145	2.35499355372236
6720489N17Rik	-0.596028960667094	-0.468365915672105	0.127663044994989	0.0178287268975418	0.0576430912083043	0.650683074772847	16.3569271445096	17.6609363169559	19.302202420402	13.306506824464	11.6869857273433	11.2459560330765	15.3968923082462	10.941062270901	11.6915804504102	14.1765610551454
9530068E07Rik	-0.634063849438508	-0.401122266330633	0.232941583107875	0.00072530035290159	0.00962466430137873	0.129246286605453	40.6871947594531	44.2067971271964	43.3732852056875	30.2785528819856	26.5614440720376	28.1251740035239	27.9756166864183	34.4593874712145	33.6380342103223	34.3672762686488
9530082P21Rik	-1.09167483500468	-1.06266758493278	0.0290072500719027	0.00467958503516241	0.010755837452978	0.953577122324265	0.662420795568362	0.989178315941674	0.827146376346817	0.394510059180781	0.445182019905078	0.305042954857498	0.27930423935127	0.436534668716035	0.422102936287028	0.529046929572727
9630001P10Rik	-0.935603774752792	-1.52510640976442	-0.589502635011629	0.030697031219341	0.0105256661117967	0.310142973574472	0.72770737699364	1.12162511973377	0.577304509004523	0.3916049020164	0.439998958939183	0.510969313239305	0.333563342479724	0.273588548135395	0.263010188631768	0.515485806574856
A1cf	-1.00206222586839	-0.873204790948037	0.128857434920355	0.0202858036241969	0.0433725875969186	0.803532233285957	24.3612662728424	26.787539349919	32.1161746343833	6.89455842910239	17.4857782690128	18.3803901483199	12.9174736766637	14.5796994685884	17.4560518648279	18.99765912374
A230056P14Rik	0.704541951440077	0.402812212649707	-0.30172973879037	0.0149237900073192	0.150965642231672	0.298596662178728	0.446504713451963	0.652823401578144	0.643589472126793	0.833358731178477	0.952332483051828	1.14957025952993	0.806448635631223	0.782714550839694	0.688863340675491	0.77291173200706
A930007I19Rik	-1.26619754755937	-0.916647258459087	0.349550289100279	0.0304109821308108	0.13215642949146	0.638944768260236	0.832696165406137	0.537824883399021	0.525958787012628	0.352080973390614	0.180841468042621	0.449189316356284	0.377013920403003	0.367323835702278	0.243221221837133	0.429572285727747
AA414768	-0.75880254472493	-0.970745125819356	-0.211942581094427	0.0345235080896991	0.0177720756556214	0.626089886018137	4.4437082960345	3.13019758683978	2.17779523802451	2.07270185618159	2.03244552225218	1.84669442057168	1.88931129234465	1.76926633943188	1.28721341728071	2.29437044099572
AA415398	1.10982715853206	0.912786040318102	-0.197041118213959	0.000640327000824029	0.0024700314336289	0.429822371488098	4.50411915157066	4.90444074940698	4.94335719756105	12.1255700092812	9.91887283760808	9.84177481315371	10.0781554610363	8.10253934872426	8.63591086660071	8.11719338166033
Abcd4	-0.595832434072187	-0.674796269282305	-0.0789638352101178	0.00943439237026608	0.00733666433439381	0.760435040981007	2.56788176936659	2.83336135442116	2.6707463793061	1.72944933196723	1.96184495661348	1.78099355176766	1.20793928841526	1.92453463877457	1.80964323509305	2.05404383396946
Abl1	-0.607812999579806	-0.330616984237932	0.277196015341874	0.000795852372855414	0.0208635998464823	0.0724355136916548	34.8000150682026	36.4291658880319	40.4910487781074	23.3739820996636	25.39813555393	26.6505827450811	25.7440866912998	31.6895437557691	30.3930367087467	30.5521774765369
Acad12	-0.878051203509556	-0.534663743690686	0.343387459818869	0.0249376764886352	0.165288879100393	0.434301408299141	1.72708715073903	2.522667834389	2.53375144147307	1.07420506584442	1.28424664174856	1.43922330295367	0.757234927191563	2.01507204045695	1.59218535672933	1.66063041794729
Acads	-0.977911978062762	-0.888535006146681	0.0893769719160808	0.00598307293834713	0.0117061971725088	0.818926244034329	7.63058924075219	9.11767549493003	9.80858499589069	4.21041184737955	4.73815219922349	4.91454381597358	2.65918574332829	5.94668914170597	5.58027894397825	6.06734571368467
Acadvl	-0.611142303821142	-0.922543719425987	-0.311401415604845	0.0107200215725829	0.00156311962086336	0.205885230168557	14.1265247145082	17.1037695061712	15.2216772096035	9.80881656093765	10.3216163140118	11.1774035376047	5.62049851068584	9.71684362613828	8.86337426955065	11.3289471388013
Actr5	-0.596315533869012	-0.559519310805361	0.0367962230636511	0.00574877050159525	0.0101076753053785	0.880902783484187	160.540103296708	159.666061966267	166.287752947845	107.171247794019	111.190094061212	112.750346723465	82.1697555269249	130.575834359037	111.744105589667	126.899478029461
Actr8	0.616367389771346	0.288501038967409	-0.327866350803937	0.00172774036060965	0.0690020801554531	0.0681928208944703	12.9311914941664	14.2468657002194	11.7491862261946	20.0034780649539	20.5975927371071	20.8604519605118	14.0559922928189	15.2356991064817	17.8101715388477	16.3878476801446
Actrt3	-0.80468827243711	-0.613873123509479	0.190815148927631	0.0222173829787672	0.091002519613928	0.650069088080081	19.7193432576948	20.4313122772016	18.8142059216602	9.6300917010283	10.1925033565252	16.9231289641222	11.9313041733132	12.6131335781395	13.8875160041279	14.9047265815348
Adam8	0.713070769710165	0.593799368529638	-0.119271401180527	0.0414264279902698	0.106808322259608	0.764085047992283	0.1621559777272	0.189989855393319	0.211683268151311	0.386293213000878	0.242756652969439	0.352996714211776	0.30767275941909	0.287869462321943	0.247088328775574	0.265389581330059
Adamts6	2.39792174468637	0.641532215189978	-1.75638952949639	0.000828208059729587	0.350407019446726	0.00737176245161738	0.0546640168494071	0.0643609853245718	0.1590087941283	0.384254698946567	0.511596174825459	0.562951531245435	0.11812422739334	0.165781776835486	0.108662583486248	0.236600532114979
Adamts9	-0.901716774711678	-0.354594517281235	0.547122257430443	0.000239407264616514	0.0312830686380348	0.0105279257733153	8.74690029015857	8.84723109536278	10.2869299517893	4.67985845011397	5.05297642084337	5.63571286868198	6.86262489758623	7.29401909652658	7.36763824247445	7.19709903483747
Ahdc1	-0.74495373794881	-0.99553101618119	-0.25057727823238	0.00589281781638743	0.00160740473552344	0.347822846177221	24.4614889374971	25.3679469851432	30.4383222749634	15.0832761582371	17.578185603575	16.5133037928224	9.21030967595692	16.7751532476191	13.5771653744205	18.7783502278039
Aimp1	0.657674899782539	0.691624286772709	0.0339493869901698	0.00742181728423077	0.00697066576130228	0.90577230039937	9.85505621790352	12.4954988836343	10.8802814104896	21.5100564139676	16.9846843807543	15.2932009199476	18.5277804587177	17.8259988367305	16.4899671430505	15.5402805183551
Akt1s1	0.63760345666011	0.445899503738901	-0.191703952921208	0.00260947232865579	0.0182156732915951	0.316271851374271	13.1576170172079	13.2483237782305	14.6310904528975	22.9468917374702	21.6578929128267	21.0042876556216	14.2162379758597	21.2926545905894	19.9213587767966	18.0084838775
Alad	0.640618770238174	0.416827649308723	-0.223791120929451	0.0015643411059098	0.0168501749325618	0.201561536658758	6.69212238555874	7.79210867955392	7.35593013478445	11.2041695744203	12.2305532315739	11.5789829754521	7.76367783909038	11.172286636338	9.91359134206872	9.5226025332045
Aldh1a7	-0.893107676950064	-2.07635042441784	-1.18324274746778	0.00296845584355741	5.99158557361544e-05	0.00530501090933618	2.94784370924922	2.9781429473611	2.55861001479207	1.59193520953489	1.57662245642405	1.54034476769267	0.804816388815894	0.727525652344587	0.459062826481369	1.68721155252176
Aldh4a1	-0.700280497619942	-0.625641897558836	0.0746386000611055	0.0136842346654054	0.0283241117974119	0.823507739603994	16.0281885197496	16.3474542127324	15.5990543058741	8.61863458503325	9.95093345972581	11.932722778974	6.59724447123561	12.2232398161548	11.7606775055315	12.1175721838901
Amy1	1.25027932417205	0.200134987381164	-1.05014433679089	0.0345235080896991	0.799718993664946	0.0941812873687187	0.335343482725333	0.126345852876986	0.23411040408759	0.711313591553226	0.484309485327369	0.594769270861156	0.096619780473259	0.345166947356865	0.253944638109991	0.353547050374642
Anapc16	0.822509495383157	0.78561314058629	-0.0368963547968676	0.00240561886527374	0.00358707799608198	0.896694746356501	8.87405596940754	9.39158327750932	8.5069232461748	16.6150682775641	16.1946395537744	15.8980881045842	10.5195192639168	18.7212270623962	16.6097598117337	13.4812071741179
Ankle1	-1.02369159854122	-1.13858921363514	-0.114897615093917	0.000577937062053492	0.000402814029593568	0.651921622460059	19.9107931922355	19.598190805704	21.1977247869428	12.0071575842771	8.77800974394065	10.0531053483957	9.51341775199916	8.38060454460915	9.46131427528331	13.2111464481542
Ankrd54	0.712832068260262	0.209272438460454	-0.503559629799808	0.014107393855414	0.436549119964448	0.100886435203046	7.79656409353014	9.3409288868602	9.35625112525569	15.3154943402934	15.0946772074796	14.1938930650091	6.27383075073022	12.7173705397316	11.2646933085856	11.2615225908306
Ankrd55	0.995464721796288	0.435407698394058	-0.56005702340223	0.000192941644550662	0.0188970067616905	0.0107824379382699	2.14035725753381	2.04688952894261	2.13461262541396	4.51685393173735	4.43874805542343	3.99234454540188	2.51707618849754	3.03482248922074	2.87778681977738	3.07772127132763
Ano8	-0.836656920526643	-0.684149581819782	0.152507338706861	0.000308550398806398	0.00106263537274663	0.370224348410923	37.377697091037	34.3030349118577	34.9846532456741	21.0977140961336	21.06337873436	19.2465107986805	19.4896295820296	25.0059932995751	21.0408150905414	25.956602983321
Aox1	-0.707843883365482	-0.996489710832877	-0.288645827467395	0.0043517174372969	0.00101733490630861	0.237329248497134	2.10158832958211	2.44450163646699	2.61759022904435	1.28890935984335	1.77970889581532	1.3920262889333	1.05660072328024	1.3182677910843	1.14553366693321	1.6827474356648
Aplp2	-0.677733060521094	-0.477248475969312	0.200484584551782	0.00102961141976257	0.00780255276166395	0.242302594384613	157.822749748591	164.772538650779	174.672385100387	106.876968385464	103.764380933749	108.985543023616	125.714695525903	114.468969610225	111.1134597347	129.799076745935
Apoe	0.714242731135546	1.03981791751309	0.325575186377548	0.038201215428839	0.00888696434795086	0.383913453650743	7.86195272348391	6.64466127766993	6.63028080970622	16.6628467687476	10.3450657374189	8.60388975685598	15.9793197051208	13.9967847023285	12.8763892816877	11.0667989736688
Apon	2.22201217458973	1.01931442784989	-1.20269774673984	0.00870252186848932	0.291151349138687	0.0904038165590143	0.0153172658001679	0.0048091810113066	0.0356443613858395	0.10200413993394	0.0902323887579134	0.0569628307705228	0.0147107958983352	0.0394149144865598	0.0463970552085443	0.0450547703614588
Appbp2os	-1.11467203943399	-0.81451646650217	0.300155572931815	0.00459366207331005	0.0340926310726908	0.469848076235188	0.689535386798351	0.796140269369953	0.621134569341092	0.345627428433671	0.329692433441259	0.343601924304087	0.288392229785693	0.466069862188713	0.378988960997124	0.473242562739994
Arf3	-0.614167046934605	-0.486535463859166	0.12763158307544	0.0024894163734538	0.0097487855141501	0.496783994549594	125.249143664926	130.699814113182	114.88029368956	69.3932710088664	89.4249999423893	90.8706657064061	75.8892394199579	95.3685059208446	90.8062430235303	98.0646862766292
Arhgap29	-1.08884993110359	-0.935287824208	0.153562106895585	0.000363256084964149	0.000911462239100723	0.509841149397812	33.7912071103655	32.6671234927902	35.6954719197002	17.5023267099252	15.3518333310937	16.5245436406723	20.4039048466082	15.2083284768544	16.8662464324287	22.6678873289376
Arhgef33	1.85835019861559	0.717768954011381	-1.1405812446042	0.0391136730551392	0.545543547270735	0.182784475366814	0.0409071482473456	0.269717033446617	0.047596914306224	0.57510460593665	0.427544581112067	0.526597364043165	0.412518495353915	0.112782513194112	0.232332328483609	0.293900109347078
Arl9	1.68101062171879	0.699551472362078	-0.981459149356713	0.00578583093049824	0.27259492749001	0.0665810987148407	0.0748471422919803	0.0845994615857584	0.156757136751593	0.332292480725595	0.324287032511172	0.398249399856425	0.215650961769999	0.181593566742909	0.102022721763313	0.207811100444305
Armc6	0.862273148653309	0.470914044479893	-0.391359104173416	0.00512091665573291	0.0856514436426642	0.176150202721907	2.16896885952888	2.25311680478348	2.61019790493504	3.85175450059442	4.59506913242788	4.68011108822462	2.07118760139937	3.9228320914756	3.5336979585768	3.29854843799401
Arpc5l	0.609536477885122	0.986405107442993	0.376868629557871	0.00280806128197919	0.000211869625208733	0.0562540688548772	18.7297378395964	19.8385169827449	15.75318952716	30.9246029739343	27.7636454325714	26.5506351525408	31.3380418426679	38.9380472872229	36.2907929229729	27.3474677734902
Asb1	-0.60054488827605	-0.658552403307737	-0.0580075150316868	0.034077576370175	0.0275842773483939	0.870500893132507	156.771011277155	158.489509253701	156.509430898707	91.8211899617085	112.391863454958	116.309791631531	60.161430504089	116.705131562442	121.211896381008	121.152361658367
Asph	-0.592448392797336	-0.421579314058209	0.170869078739127	0.0017243513467455	0.0118266123009754	0.300707772882268	128.683896905692	122.491223529509	129.297818014956	90.6049850564648	81.7208230791012	87.1669937147068	97.6134536373948	88.2049479188514	94.0362837895273	102.202269516245
Astn2	2.17198854878355	1.90543495019487	-0.266553598588679	0.0123810550236233	0.0432861830101642	0.688507512297784	0.0375491919218844	0.00884202489872512	0.0327673599862194	0.180595943903657	0.114166868808841	0.0805617369058	0.0676171386080786	0.119053179628036	0.0853043203025566	0.080717529440422
Atg2a	-0.66296398574669	-0.415310873206882	0.247653112539808	0.00280806128197919	0.0317361330192841	0.22408626554313	3.96777373774564	4.24551814203008	4.70205946708826	2.31395463072511	2.85833199647413	3.22874158377657	2.82363555563231	3.61877247250892	3.11445630668647	3.43036043251861
Atg4d	-0.596024722258827	-0.251785411390656	0.344239310868171	0.0455009855798725	0.390475796677156	0.300121448258724	10.3924791770464	10.6225668533223	11.6851354579253	8.04555053465531	6.99615091692199	7.20257987543004	5.25812968490495	11.5694425470826	10.3897366624133	9.12908574552246
Atp1b2	-0.821489767565165	-1.44405424634372	-0.622564478778553	0.0118829623783465	0.00206890173165012	0.126486890244899	0.218925608350983	0.217992410928329	0.218338020892317	0.111079470986758	0.136692873579695	0.123465202772002	0.0810993196001653	0.0724303151021318	0.0923660367326459	0.141376584327225
B130034C11Rik	0.790476398135742	0.296963399374426	-0.493512998761316	0.00506386222600333	0.241510684426307	0.0721172947346066	0.152855530345361	0.201143951870414	0.159544439390216	0.311034017672963	0.327632608592211	0.272006682276093	0.174868741159056	0.241701537958124	0.199162368425788	0.226661097521136
B3gat1	-0.849707033974861	-1.15383537484365	-0.304128340868785	0.00924641614143173	0.00480153678882254	0.422320104097222	0.44494928376337	0.457204190818497	0.411818140874364	0.269373194434358	0.253659585795877	0.22564171952163	0.233090191420039	0.172859036658852	0.206762024875354	0.297261929795816
B430319G15Rik	-1.06533784481802	-1.5140492560733	-0.448711411255284	0.00134535210814239	0.000414484584777738	0.173013976179325	1.39669355196385	1.30460179931198	1.05631653633972	0.688975707293325	0.59275358373062	0.589332118750592	0.435952738833562	0.397909337507552	0.502393387722105	0.773880973494812
Bach2os	3.36049218754283	5.85496379571711	2.49447160817428	0.0012302591808395	7.14913517080701e-06	0.000178586006945795	0.153299877817295	0.0481317534769473	0.0594566105619275	1.55023825933195	0.757416337955585	0.83322515364881	5.07943988773705	5.12819464644485	5.5722709162421	2.13129704924628
BB557941	1.56034751155876	1.44983513445025	-0.110512377108516	0.00326406160033672	0.00855531068032228	0.798956065092004	0.130704235735373	0.0879372248653181	0.130353430864754	0.29013822975646	0.383208284724488	0.360547390980693	0.20174327455418	0.401539975351372	0.275724533323917	0.251321842239617
BC029214	1.12382727640375	0.329554958134676	-0.794272318269073	0.0132155971717835	0.46110378385568	0.0874352333042436	1.0534991603426	1.25692008280667	0.996970617833382	2.24502262320361	2.8027330946126	2.33863732863103	0.526129264263518	1.81243043668873	1.6115164395422	1.62709544976937
Bcat2	0.642338984001595	0.223980174247113	-0.418358809754482	0.0309813097896417	0.444549940863679	0.195032642479435	4.81360683865298	6.15989829671303	4.99663373395703	7.80887329705147	9.25924816512163	8.5752088517472	3.74019636819842	7.93955963685618	6.69524111571743	6.6653851448906
Bspry	1.65156359556217	0.460286310402554	-1.19127728515961	0.0314313052041071	0.647986840162599	0.118395362452455	0.0126919754438386	0.00298868649748553	0.036918906197298	0.0493040467791405	0.054266430211758	0.0571842913733517	0.0365683528777595	0.0209953460353516	0.01441682607692	0.0317038734992115
C130036L24Rik	0.934664833281938	0.581600389361182	-0.353064443920756	0.0411602423509193	0.238258728514058	0.449067305798307	0.934365143144978	0.981640364720263	0.669025786136083	1.17001114124643	2.00092316958174	1.81963176385258	0.880112891289126	1.76362337454569	0.938883166694511	1.23980186680127
C130080G10Rik	2.78001018300622	3.52555877140226	0.745548588396036	0.00589401564405516	0.00150143151345819	0.176148027729538	0	0.03540771762907	0.0437387530243753	0.241064321047773	0.157155287167222	0.215071944472755	0.234668653510612	0.269465217674699	0.426999375200833	0.180396807747482
C230035I16Rik	-0.865301832792674	-1.09252898515496	-0.22722715236229	0.0341958873193261	0.0241972039053229	0.666572525345907	0.72320189572331	0.723329497356178	0.355673306323194	0.226185999059096	0.408037259061944	0.358314238077004	0.257777640196228	0.296000794686477	0.287943430667423	0.404051562350095
C530005A16Rik	-1.00984997633419	-0.731090380565929	0.278759595768259	0.00458984436319363	0.0314238342289544	0.444822279013472	1.03425760366574	1.3296260222196	0.959463831866672	0.496400580020788	0.515250289944878	0.755658843522915	0.664442070533052	0.701311489586505	0.619158794163315	0.786174391724829
C87436	0.640944009921547	0.314352350589506	-0.326591659332041	0.00207010028938974	0.0651318998798457	0.0873385341335709	17.1526837891386	16.4472996367339	15.243157803615	25.7467790256241	27.1395189440016	25.5112420656079	15.8365888655993	23.4048296536004	20.9285181067867	20.8234019878564
