genes	logFC_TgvDMSO_6h_PCCL3	logCPM_TgvDMSO_6h_PCCL3	F_TgvDMSO_6h_PCCL3	PValue_TgvDMSO_6h_PCCL3	FDR_TgvDMSO_6h_PCCL3	logFC_TgvDMSO_24h_PCCL3	logCPM_TgvDMSO_24h_PCCL3	F_TgvDMSO_24h_PCCL3	PValue_TgvDMSO_24h_PCCL3	FDR_TgvDMSO_24h_PCCL3	logFC_Tg_24hv6h_PCCL3	logCPM_Tg_24hv6h_PCCL3	F_Tg_24hv6h_PCCL3	PValue_Tg_24hv6h_PCCL3	FDR_Tg_24hv6h_PCCL3
Entpd7	1.78180082727768	4.40630176688251	49.1350898182303	2.91009670945784e-05	0.00117593826951817	1.09199701539942	4.40630176688251	18.7273929495995	0.00134666076405236	0.0160446621130361	-0.689803811878253	4.40630176688251	7.95672429099004	0.0174061824281368	0.0864764095645762
Jade3	1.29728670675973	5.74176959147707	48.7635244303606	3.00775315375577e-05	0.00121049936401759	-0.0538204307898814	5.74176959147707	0.0852508283916618	0.776011689514957	0.893336947767787	-1.35110713754961	5.74176959147707	52.6925199524204	2.13775008763011e-05	0.00196370286055965
Coa4	-1.72576609033172	3.45774301496015	48.2507434330596	3.15299659407214e-05	0.00126385779138289	-0.526629503362429	3.45774301496015	5.1428237558048	0.045646260400784	0.163517151286087	1.19913658696929	3.45774301496015	23.1516228195008	0.000626035865925492	0.0139274163525662
S100b	-2.45836523484175	1.16858309653304	48.5451553027716	3.17624863345408e-05	0.00126437071865816	-1.56278985734678	1.16858309653304	25.1642950327389	0.000466542378426521	0.00812217541364072	0.895575377494973	1.16858309653304	5.11838286221484	0.0462319748004407	0.155089609252338
Mab21l3	-2.45000356962581	1.28546422023118	48.4951472777328	3.17961176618773e-05	0.00126437071865816	-1.01593795766767	1.28546422023118	11.7164086807286	0.00616220519823601	0.0423933933205202	1.43406561195814	1.28546422023118	14.4910479659529	0.00321448101641942	0.0324405814205078
Sacm1l	1.61019416175862	8.59957628644083	48.0317950257472	3.21336465973573e-05	0.00127272193130247	1.10397038458022	8.59957628644083	23.1404046575209	0.000626851693744877	0.00991538313037658	-0.506223777178398	8.59957628644083	4.96957783777064	0.0487762895799556	0.160513071644424
Alpk3	3.47270213387893	1.51795442545381	48.3789862208946	3.23633453158759e-05	0.00127396609889362	1.60491671298166	1.51795442545381	8.32724856405942	0.0156482364972188	0.0796862492238471	-1.86778542089727	1.51795442545381	19.5521268587367	0.0011781547301679	0.0189970312791693
Pdia3	1.57568425844773	9.4557204446871	47.9342209112467	3.24203375532491e-05	0.00127396609889362	1.45518832644621	9.4557204446871	41.1548455041798	6.25647428160287e-05	0.00225305356940827	-0.12049593200152	9.4557204446871	0.294141007511922	0.598940247024487	0.747907244532892
Tfg	1.76757274228498	7.83455595548466	47.7410649331413	3.29969303451463e-05	0.00129153867362708	0.890528565127196	7.83455595548466	12.6129094357601	0.00490092469918015	0.0368899920230144	-0.877044177157787	7.83455595548466	12.3012184835344	0.00528537241748786	0.0433707797472722
Abhd14b	-1.42470427137274	6.13002019011195	47.5985627938224	3.3431014831822e-05	0.001303417808736	-0.277553978910315	6.13002019011195	1.90188880280646	0.196632970540303	0.413894658558008	1.14715029246243	6.13002019011195	31.1569841857531	0.000197946229151088	0.00739596128385988
Apaf1	1.49192148948667	6.02032970508334	47.4914596380098	3.37603839924446e-05	0.00131113771450813	0.403858328161854	6.02032970508334	3.57770804088794	0.0865444650635307	0.244999289090793	-1.08806316132482	6.02032970508334	25.8308030175562	0.000413489862519389	0.0108037757010629
Sgtb	1.89846005877399	4.41981954785061	47.3852406579654	3.41018857284466e-05	0.00131774815195738	1.59075516275157	4.41981954785061	33.6475150326311	0.000144979698745498	0.00365414740701721	-0.307704896022424	4.41981954785061	1.38369652235711	0.265544561032511	0.456100544427033
Ripk2	1.14013305394595	5.97690619377586	47.3524257701938	3.41946469649294e-05	0.00131774815195738	0.295265444227127	5.97690619377586	3.22585385520717	0.101376870262921	0.271945484429954	-0.844867609718821	5.97690619377586	26.3596062593616	0.000382465594547021	0.0105139679240255
Ufm1	1.1608870005842	6.34246162185756	47.3075110189222	3.43362976017956e-05	0.00131784058534005	0.730232552669897	6.34246162185756	18.964274837614	0.00128847791308692	0.015588240061237	-0.430654447914301	6.34246162185756	6.69183692722747	0.0262076385161513	0.109887693084192
Dusp19	-1.89990427931497	2.51118251255778	47.3100357984449	3.44611153966289e-05	0.00131784058534005	-0.421823049226331	2.51118251255778	2.91867267374523	0.117034382503785	0.29791384130841	1.47808123008864	2.51118251255778	28.0026379356582	0.000303108179818695	0.0094837703535122
Fn1	1.44629891021694	11.605793769569	47.1857716876488	3.4723840153385e-05	0.00132281926935472	1.34111055051906	11.605793769569	40.7921195323616	6.49635227857532e-05	0.00229929404583192	-0.105188359697875	11.605793769569	0.259803249992602	0.620834207877991	0.764250891567615
Psat1	-1.43091123633563	9.50417817759964	47.1365317314293	3.48821133912266e-05	0.00132379609793853	-1.69504610497591	9.50417817759964	65.171144245773	8.21405124668076e-06	0.000803769073461967	-0.264134868640274	9.50417817759964	1.66498915474162	0.224718362300762	0.410189095487181
Idnk	-2.58199638579044	2.594772392253	47.1112765883174	3.52936690415343e-05	0.00133316512571845	-0.209809962349417	2.594772392253	0.445583410881221	0.518918262436282	0.725903738945555	2.37218642344103	2.594772392253	39.3704075215029	7.61119400555202e-05	0.0043127371798566
Yipf5	1.06372855165548	6.20223405683209	46.9784717593703	3.53961284756426e-05	0.00133316512571845	0.812664517232517	6.20223405683209	27.6460247432878	0.000317875515558009	0.00625782154000885	-0.251064034422963	6.20223405683209	2.68918655138146	0.130716769730541	0.296721418849336
Pgap2	-1.25723454800487	4.87063504997893	46.9130999043903	3.56151855133666e-05	0.00133637280680042	-0.0535290880243347	4.87063504997893	0.0906169686071541	0.769292047757126	0.890632776803798	1.20370545998054	4.87063504997893	43.0333247537438	5.17120471547291e-05	0.00351114246701599
Asb10	-3.41269641208767	0.191641648688948	42.2407943079388	3.57824039242077e-05	0.00133761862759369	-3.64646652108049	0.191641648688948	49.2703705678277	1.74122958195416e-05	0.00113636554076273	-0.23377010899282	0.191641648688948	0.0825998745053762	0.778912345548028	0.872222003093096
Wnt11	-2.36836234913885	5.0105307540643	46.6404603293598	3.65342722943235e-05	0.00135891269683369	-2.4762350996777	5.0105307540643	50.7607940860543	2.52207002879458e-05	0.00139076137886181	-0.107872750538848	5.0105307540643	0.0993851341153056	0.758767305769213	0.859815676530713
Gemin4	-1.27048577942389	5.45110585960208	46.6122685804154	3.66243377866207e-05	0.00135891269683369	-0.468965031631021	5.45110585960208	6.62938309653401	0.0267678937264209	0.114862574068533	0.801520747792871	5.45110585960208	18.7468960164959	0.00134165272222995	0.0204755899397203
RGD1564664	2.91150007423969	8.68850850465349	46.5191748402839	3.6941319061056e-05	0.00136413797317718	1.4847520967456	8.68850850465349	13.3512662268656	0.00411606863157408	0.0330031303453469	-1.4267479774941	8.68850850465349	12.4436272431141	0.00510540115677796	0.0425176760574195
Tmem229b	-3.38013813350905	0.54209688036064	44.9698838281221	3.71187412161585e-05	0.00136413797317718	-1.86636766867977	0.54209688036064	21.5070059128348	0.000760389891720039	0.0112269992740499	1.51377046482929	0.54209688036064	6.19723582174586	0.0304779442860487	0.120318501942533
Fbxo30	1.49717386587269	6.65472755451212	46.4091355318899	3.73234723484382e-05	0.00136413797317718	0.338678695765041	6.65472755451212	2.45312453203893	0.147013050730946	0.344041561394037	-1.15849517010765	6.65472755451212	28.301313084251	0.000290008063718068	0.00933732414183883
Gcnt2	4.63640451103393	2.15260269578497	46.4247256532323	3.75062441794028e-05	0.00136413797317718	3.28982144315086	2.15260269578497	20.8152698442515	0.000927661008046536	0.0128470202678934	-1.34658306788307	2.15260269578497	7.2157893476189	0.0220496431645411	0.0992233942404349
Stat3	1.18373298971236	9.07680523482493	46.3366190348144	3.75777603066665e-05	0.00136413797317718	1.1143508258484	9.07680523482493	41.1916855595175	6.23270676511014e-05	0.00225305356940827	-0.0693821638639596	9.07680523482493	0.163760881301464	0.693867073270508	0.814379969227768
Dctd	-2.40929234011327	4.14301749647627	46.3403885743883	3.75852061540651e-05	0.00136413797317718	-1.61916112570144	4.14301749647627	23.0588446778515	0.000635348438563155	0.00997077478820574	0.790131214411822	4.14301749647627	5.03856735401188	0.0475002865625253	0.157456114307727
Dhrs4	-1.29834441253031	4.92781902397921	46.2606434587908	3.78512012861052e-05	0.00136881463781383	-0.540547415163015	4.92781902397921	8.41646943230121	0.0151230354952154	0.0776926015952933	0.757796997367297	4.92781902397921	15.8719636741609	0.00236452091337172	0.0270956179521965
Itch	1.16004705916244	7.45748268446116	46.2135615682062	3.80141813600373e-05	0.00136974564676726	0.519356542714758	7.45748268446116	9.43794935068118	0.011218291406163	0.0639096840895619	-0.640690516447683	7.45748268446116	14.3744926446767	0.00326266973848925	0.0326626947440935
Fat2	-4.20179956754509	0.848168294815803	41.6750344349572	3.83099546947763e-05	0.00137543761801641	-4.41631747134097	0.848168294815803	46.8774990816574	2.21773274318375e-05	0.00131757086367363	-0.214517903795877	0.848168294815803	0.0405489961722496	0.843929616118497	0.913883204782328
Sept5	1.31369875703473	6.79163220584865	46.0424035913829	3.86312888816073e-05	0.00138200320547427	0.748236525872806	6.79163220584865	15.2243324177328	0.00271098070541088	0.0250771996484764	-0.565462231161922	6.79163220584865	8.79596762879499	0.0135057592475663	0.0737020136959863
Capn5	-1.81939296809267	5.65629876824679	45.9577055800516	3.89438439933173e-05	0.00138820895320464	-0.724450304797221	5.65629876824679	7.81998235653466	0.0181632652951149	0.0882488710102438	1.09494266329545	5.65629876824679	17.0800743771029	0.00184923555216908	0.0238493770115508
Large2	-1.70350605710767	4.14918297861567	45.8393511764105	3.93928917800752e-05	0.00139627970186649	-1.07322439944969	4.14918297861567	19.434553514291	0.00118209018965482	0.0150682531072091	0.630281657657977	4.14918297861567	6.28184024152103	0.0301640061414843	0.11980379836775
Map3k5	-1.46301449300582	4.26970005130319	45.8231487314291	3.94500426737152e-05	0.00139627970186649	-0.797157517860156	4.26970005130319	14.4650100641496	0.00319821144006647	0.0279032765588317	0.665856975145663	4.26970005130319	9.50345152148288	0.0110128119019438	0.0662161901164466
Bcl2l11	-1.37637992603674	5.59907192872291	45.7643578871715	3.96613283636514e-05	0.00139879759151097	-1.58519203140779	5.59907192872291	60.1220102635885	1.18471830861707e-05	0.000977245738703058	-0.208812105371048	5.59907192872291	1.06420760428219	0.325515078748599	0.516693066315167
Maf	-1.34604927323207	5.06458159713303	45.2574718348458	4.16228205829513e-05	0.00146280338541451	-0.873807216698962	5.06458159713303	19.7449077749936	0.00111734728994927	0.0144502387763077	0.472242056533103	5.06458159713303	5.62853504732245	0.0380782768783277	0.137156001992995
Tsc22d1	1.34527298364479	9.15226183810741	45.1537429078184	4.20337511545054e-05	0.00146280338541451	0.551239884726845	9.15226183810741	7.79624146730968	0.0182985890972516	0.0887023884311161	-0.794033098917948	9.15226183810741	16.0958441949099	0.00225709695026583	0.0264381936296054
Trub1	-1.19002909729008	4.66064254030398	45.1504880526061	4.20531781129022e-05	0.00146280338541451	-0.69567049360625	4.66064254030398	16.0235248532774	0.00229125103336648	0.0224906010618722	0.49435860368383	4.66064254030398	7.81577314114939	0.0181874687682098	0.0887424943519031
Pawr	1.37732630195741	5.87365440912076	45.1469107992872	4.20623756751792e-05	0.00146280338541451	-0.229966178839814	5.87365440912076	1.2785044067971	0.283430743466116	0.516374130232537	-1.60729248079722	5.87365440912076	60.5170321850086	1.15013900787517e-05	0.00136987412103656
Far1	1.6477662041403	6.99856062209729	45.1081357714584	4.22178673327028e-05	0.00146311296474898	0.676037929084136	6.99856062209729	7.87474498622729	0.0178549266074476	0.0872295753641381	-0.971728275056167	6.99856062209729	16.2517211889227	0.00218581445521064	0.0262901166439618
Sptlc1	-1.07399921100887	6.20225405633509	45.0103288817815	4.26159470016198e-05	0.00147179850181027	-0.434350352322093	6.20225405633509	7.56321021699231	0.0196961668661839	0.0934350957658655	0.639648858686773	6.20225405633509	16.1206161719466	0.00224558860646435	0.0264381936296054
Arfgap1	1.2637587745887	6.67442514719481	44.906969347711	4.30412799648561e-05	0.00148136212182493	0.645267505147665	6.67442514719481	11.9333909550461	0.00578657622057549	0.0408159381757793	-0.618491269441038	6.67442514719481	11.0481538620563	0.00724635308635671	0.0512745549691769
Hes1	-1.11183722913398	6.12452765894743	44.8220897815196	4.33945769458319e-05	0.00148838925256477	-1.43290690176357	6.12452765894743	73.3060982435489	4.78299593430599e-06	0.000543410181738544	-0.321069672629587	6.12452765894743	3.76255564568219	0.0798330623171541	0.217352371791466
Sh3bp4	0.964734340063243	7.22037452816047	44.7496084322769	4.36987024495424e-05	0.00149368749708521	-0.547489078938123	7.22037452816047	14.4946255366634	0.00317703787488778	0.027855720678916	-1.51222341900137	7.22037452816047	106.954991135143	8.04120744194287e-07	0.000329685306750997
Bag3	1.19228215405096	6.15654073591141	44.5352687479605	4.46137052379302e-05	0.00151975901699584	0.795110988902735	6.15654073591141	20.0491848908248	0.00105801682972394	0.0140426409274929	-0.397171165148228	6.15654073591141	5.09476591371183	0.0464861744957256	0.155593060912756
Ggct	2.50672779348122	6.08230567458945	44.3310540012239	4.55096345020439e-05	0.00154500565294184	1.90406081965852	6.08230567458945	26.5150869261511	0.000373893327760298	0.00698844439021636	-0.602666973822694	6.08230567458945	2.8913915190665	0.118543364536431	0.278068465672883
Abca2	-1.64153528372371	7.76235355465115	44.227901942428	4.59656824846191e-05	0.00155519822670842	-0.93076774523364	7.76235355465115	14.7602025369585	0.00299708427618659	0.026925200864643	0.710767538490073	7.76235355465115	8.60695459847877	0.0142835791343284	0.0763192737364731
Amigo3	2.71207581630185	3.56826596527139	44.1490778546986	4.63692149970133e-05	0.00155922387984253	1.15954587248912	3.56826596527139	8.03095324401962	0.0170134778156308	0.084357437693895	-1.55252994381273	3.56826596527139	16.5912978048564	0.00204054489710507	0.0251751280815893
B4galt4	-1.85589385791965	3.82537433146378	44.1389697796825	4.63971037284071e-05	0.00155922387984253	-0.271009510666123	3.82537433146378	1.09109814010259	0.319764813150599	0.550555908238076	1.58488434725353	3.82537433146378	32.2088735658755	0.000173227186964405	0.00683391522961158
Zdhhc15	-2.22094715952939	1.67450942439291	44.0163940791581	4.76124372046568e-05	0.00159216345220609	-1.76427746114741	1.67450942439291	31.8700353519166	0.000182759994623169	0.00427196137314719	0.456669698381981	1.67450942439291	1.51580448320938	0.24529321910442	0.434344732839902
Ntn4	1.81630323218768	4.60994475636026	43.8345116838662	4.77776480925395e-05	0.00159216345220609	0.00966982555934989	4.60994475636026	0.00125404559600951	0.972417402011294	0.987571134801541	-1.80663340662833	4.60994475636026	43.4446144919326	4.96481738151634e-05	0.00345336338749038
Prss35	5.65424432491752	5.37637940326807	43.9132492898452	4.80136461001404e-05	0.00159216345220609	6.21713525965915	5.37637940326807	51.8985610425991	2.31966738211108e-05	0.00136191765534416	0.562890934741634	5.37637940326807	0.796626591338089	0.392222542880694	0.579966400072919
Srp54a	1.15797341639139	8.04082485117259	43.7285407955089	4.82680262981583e-05	0.00159216345220609	0.798219704413695	8.04082485117259	21.0484147937581	0.000888094618127751	0.0124829858912286	-0.359753711977691	8.04082485117259	4.32820343569955	0.0629344341761992	0.188012148312674
Ripk3	1.27394496616203	6.71377367355293	43.6869047989188	4.84662135515031e-05	0.00159216345220609	1.16733752879061	6.71377367355293	36.8721206887711	9.93622706019802e-05	0.00290337056171026	-0.10660743737142	6.71377367355293	0.317723681512863	0.584857348677222	0.738096704679644
Bach1	1.35293147833942	5.45517204005486	43.6532346568557	4.86303210422911e-05	0.00159216345220609	1.24572681314858	5.45517204005486	37.2220732301025	9.55312267735679e-05	0.00286305498491289	-0.107204665190832	5.45517204005486	0.28853246969924	0.602398559510372	0.750348187005245
Prelp	-3.51422175784644	5.95918075770903	43.64518057731	4.86762809732693e-05	0.00159216345220609	-2.87707449220853	5.95918075770903	31.5221936671372	0.00018890905405899	0.00435114792407382	0.637147265637913	5.95918075770903	1.61582637596556	0.231209217305877	0.417456439567649
Tmprss3	-3.01810017203647	4.9851178954915	43.6300542698594	4.87657148897416e-05	0.00159216345220609	-3.75890757788896	4.9851178954915	62.4750379961978	9.96322803445832e-06	0.000872306833437969	-0.740807405852487	4.9851178954915	2.58751886959473	0.137441013077614	0.305387077365909
Gli2	-1.61287988931232	4.59467240219589	43.6173862382258	4.88129462353536e-05	0.00159216345220609	-2.29038220340365	4.59467240219589	83.2315410492867	2.64723936770439e-06	0.000397655203767271	-0.677502314091328	4.59467240219589	7.41270912584107	0.0206684502096945	0.095506417947697
Lrrc20	-1.98319308829661	3.45562455857685	43.5894737197143	4.89857996025568e-05	0.00159259695711114	-0.486495716726756	3.45562455857685	3.08775191499156	0.108065694759079	0.283112331440431	1.49669737156986	3.45562455857685	24.7541349958292	0.000486786793617311	0.0119886918325997
Zc3h12a	1.58052419661991	3.50655116377219	43.3111979768453	5.0327263694423e-05	0.00163089746407154	0.503226729401856	3.50655116377219	4.32610208361068	0.0629917604264913	0.201186488601424	-1.07729746721805	3.50655116377219	21.0756092495429	0.000884224687872188	0.0167134030456827
Gba	-1.12682043424389	6.93417467516855	43.1725408896808	5.0995289151748e-05	0.00164719734959093	-0.543075058478485	6.93417467516855	10.2661185982934	0.00891721451338867	0.054569416344655	0.583745375765404	6.93417467516855	11.7547600982347	0.00605044631766171	0.0463769618378325
Serpinb6b	-1.95121635891625	1.90154083670857	40.9398611801049	5.15939248958943e-05	0.00165304842344791	-5.31536556985797	1.90154083670857	155.321939408798	8.11326083788317e-08	0.000116442423968163	-3.36414921094173	1.90154083670857	47.1581153601007	2.74207949376227e-05	0.00228072461893677
Zswim7	-2.06720403584165	1.59491299403237	43.2331372628004	5.16025312799157e-05	0.00165304842344791	-0.525923876743715	1.59491299403237	3.84869434412007	0.0770306719634487	0.228765266431137	1.54128015909794	1.59491299403237	22.7242704258801	0.000677677469575778	0.0146531342124566
Selenos	1.42319663825074	6.64759165590768	43.0398124402009	5.16732900626939e-05	0.00165304842344791	1.33581078052204	6.64759165590768	38.0948893855805	8.67006938654196e-05	0.00268080910689967	-0.0873858577287017	6.64759165590768	0.17001498796549	0.688420381188834	0.810656421029466
Psmd5	0.948265865825052	6.64120834357694	42.8414827228729	5.27064150529856e-05	0.00167634566821331	0.569245378401831	6.64120834357694	15.5882390396385	0.00250929368916142	0.0239053189970356	-0.37902048742322	6.64120834357694	6.96825417900006	0.0238930391001552	0.103776833572615
Tagln2	1.11841688233076	8.43294511723773	42.8140569361145	5.28511333484193e-05	0.00167634566821331	0.316561643974065	8.43294511723773	3.50269269347728	0.0894671176802081	0.250342389000885	-0.801855238356694	8.43294511723773	22.277604843562	0.000721660050514152	0.0150373464805465
Fyttd1	1.10679075085236	8.91377959434729	42.8037992326827	5.29054088254877e-05	0.00167634566821331	-0.000320835102675532	8.91377959434729	3.67833495160963e-06	0.998505817257443	0.999058790416047	-1.10711158595503	8.91377959434729	42.8245929282967	5.27954471474844e-05	0.00356048214850704
Synj2	-1.05972744955969	6.69207209226435	42.7524752487086	5.31781090286724e-05	0.00167965413359234	-1.4702824077935	6.69207209226435	80.6638338293911	3.06460653412265e-06	0.000419011476946276	-0.410554958233815	6.69207209226435	6.46668262392383	0.0282959334861204	0.115189531716154
Gas7	-1.49960145258907	7.25386465862274	42.6643450988399	5.36500516490633e-05	0.00168921503315237	-2.11077772768926	7.25386465862274	81.2305227178406	2.96582731346355e-06	0.000419011476946276	-0.611176275100185	7.25386465862274	7.25626556701214	0.0217390430020339	0.0984470908363431
Hivep3	1.61441067908817	4.70801457967176	42.5672980485792	5.4184189086061e-05	0.0017006678970691	0.723124401191012	4.70801457967176	8.68186455987736	0.0139695032674001	0.0733840063746951	-0.891286277897161	4.70801457967176	13.5952399417574	0.00389067515265417	0.0362140539309683
Sort1	-1.20885969367239	7.46464187491208	42.4398469113572	5.48750370105417e-05	0.00171695217680946	-1.4097357503767	7.46464187491208	57.1958869876052	1.4829542275756e-05	0.00103970461929832	-0.200876056704319	7.46464187491208	1.19728531473532	0.298415919445677	0.489561027611326
RGD1306063	-1.49922058981127	3.24973850691565	42.4105073790924	5.50837537677266e-05	0.0017180967073615	-0.865577231684973	3.24973850691565	15.3905066277832	0.00261745961321489	0.0244931822879043	0.633643358126293	3.24973850691565	7.39259715142105	0.0208046480185889	0.0959127907037119
Steap2	1.15288104290845	6.93171032304156	42.2356153538391	5.60185655280448e-05	0.00174152565654111	1.04329817994436	6.93171032304156	34.7574093139112	0.00012688479541766	0.00338240798908251	-0.109582862964096	6.93171032304156	0.393399557175512	0.54396221503448	0.707875394366277
Dhrs9	5.49818953277545	2.1213240146487	36.6246325305108	5.61838755040816e-05	0.00174152565654111	5.79126419121785	2.1213240146487	42.9307929041534	2.65408621108452e-05	0.00139541648096308	0.293074658442396	2.1213240146487	0.312403824720306	0.58643625387274	0.738763126328893
Rilp	-1.56315241470293	2.83382858403872	42.073075525986	5.7037237367256e-05	0.0017564017111308	-0.705377518324718	2.83382858403872	9.67632987513596	0.0104934899633253	0.060963634065163	0.857774896378212	2.83382858403872	12.2690113622736	0.00532977816064783	0.0435323370060769
Cars2	-1.46907439955163	3.77119047535906	42.0210422716672	5.72795556177769e-05	0.0017564017111308	-0.518044949984108	3.77119047535906	5.72691304450917	0.0367394582899215	0.141910423061806	0.951029449567523	3.77119047535906	17.55016465988	0.00168612983592676	0.0226504197744078
Sh2d4a	2.03319703441206	6.87647813084054	41.9966418661225	5.7392921221728e-05	0.0017564017111308	1.60808851621416	6.87647813084054	26.928514596243	0.000352136111730619	0.00668188313913176	-0.425108518197907	6.87647813084054	1.99037239851771	0.187336686001548	0.367638116984163
Arntl	1.29967613939187	5.75034852780195	41.9959781880005	5.73970233120168e-05	0.0017564017111308	0.435464377054736	5.75034852780195	4.80281071204478	0.0520453878415982	0.17820412214305	-0.86421176233713	5.75034852780195	18.9717544471849	0.00128669742282524	0.0200911643258498
Icam1	1.65318358723277	7.81208754669891	41.9708231631693	5.75436689249346e-05	0.0017564017111308	0.478363638718743	7.81208754669891	3.66957384528168	0.0831249856877229	0.239236009846933	-1.17481994851403	7.81208754669891	21.7566357522803	0.000787209027632859	0.0157457581258588
Mfsd9	-1.49968492826106	3.0146016507149	41.9261576083142	5.78907008357973e-05	0.00176160696659175	0.0274181106335496	3.0146016507149	0.0165662919844275	0.900028502110027	0.953561134334336	1.52710303889461	3.0146016507149	43.4222855248675	4.98230966635221e-05	0.00345336338749038
Btg3	1.26301353489161	7.12860326535216	41.7435798114682	5.88921715515903e-05	0.00178663454181284	0.434756092809377	7.12860326535216	5.06349033978385	0.0470457691545871	0.166807752018449	-0.828257442082237	7.12860326535216	18.2945853951249	0.00146079406236803	0.0212523947743388
P4hb	1.24092643796144	11.5971646556863	41.6007646268932	5.97588702655006e-05	0.00179009202223813	1.72218044147272	11.5971646556863	78.0828240527241	3.5672208874981e-06	0.000464933654877453	0.481254003511275	11.5971646556863	6.41903124860983	0.0287634039699937	0.116212000583085
Adi1	-1.20562916880856	4.5203212484793	41.5981973783571	5.97852532445884e-05	0.00179009202223813	-0.225882147078143	4.5203212484793	1.55599831063704	0.239451844429262	0.467064463405993	0.979747021730422	4.5203212484793	27.5234067495603	0.000323479441204479	0.00965057109608346
Mcfd2	1.34370033432202	6.2214344833449	41.5562064548812	6.00326976378593e-05	0.00179009202223813	1.70060717439538	6.2214344833449	65.6135834155046	7.96419721963907e-06	0.000803769073461967	0.356906840073364	6.2214344833449	3.07232448115515	0.108839575533847	0.263791760119967
Evc	-1.92767617068817	3.59108354405787	41.5543291893613	6.00892344631315e-05	0.00179009202223813	-1.19313048724869	3.59108354405787	17.4976716240997	0.00170370575928874	0.018727629056675	0.734545683439485	3.59108354405787	5.93366953414468	0.0341049974375219	0.127922577761708
Mical2	1.35629235016096	7.33140265059495	41.4906916816939	6.0437348292725e-05	0.00179009202223813	-0.0336279020488187	7.33140265059495	0.026270275139963	0.874329604207044	0.942346326796298	-1.38992025220977	7.33140265059495	43.4945954853247	4.93938417516232e-05	0.00345336338749038
Ppif	1.66430576747788	5.50045936134383	41.4765330926249	6.05291663195014e-05	0.00179009202223813	0.817397293677019	5.50045936134383	10.2829921166052	0.0088767159875594	0.0545221552442033	-0.846908473800858	5.50045936134383	11.270382194682	0.00684207469656849	0.0497061274806517
Spcs3	1.10769200247952	7.10093510427514	41.4667482136609	6.05861480928501e-05	0.00179009202223813	1.10672903550248	7.10093510427514	41.4332040852015	6.07953301903102e-05	0.0022308757008437	-0.000962966977044904	7.10093510427514	3.22547603694398e-05	0.995575413185499	0.998075351446812
Ccnh	1.34640649153181	6.27129040749806	41.4591589055795	6.06335406688675e-05	0.00179009202223813	0.20344362940892	6.27129040749806	0.969858422834371	0.346941659235971	0.57761879913832	-1.14296286212289	6.27129040749806	30.2014207396256	0.000224231837007058	0.00802171313680089
Ifrd1	1.71801855495211	8.24492954265532	41.4375398739181	6.07681971830513e-05	0.00179009202223813	0.959408929925316	8.24492954265532	13.3935496548092	0.00407586680627409	0.0328318475607108	-0.758609625026793	8.24492954265532	8.46112059596769	0.0149207688393465	0.078257590008154
Pgf	-1.86791967807478	6.34743783878543	41.3802467469673	6.11286884476932e-05	0.00179009202223813	-1.1633314714426	6.34743783878543	16.8453853925558	0.00193786088393977	0.0201907553822797	0.704588206632178	6.34743783878543	6.13958660478173	0.0317015241244692	0.122980366122497
Angel1	-1.58163778071714	4.54815985714336	41.3798530007246	6.11447993210155e-05	0.00179009202223813	0.191978441267795	4.54815985714336	0.677777987766538	0.428720164576005	0.654194868866313	1.77361622198493	4.54815985714336	51.800004834077	2.3063326291937e-05	0.00203735596462958
Nr4a3	3.44884870764963	5.56996443450921	41.3712226863423	6.11967633511104e-05	0.00179009202223813	0.793713478441064	5.56996443450921	2.44080712979769	0.147934063635551	0.345306335160531	-2.65513522920857	5.56996443450921	26.5918175286389	0.000369776575762599	0.0103382072904384
Mtap	-1.11365134383934	5.48852506376394	41.3473178083135	6.13376887692055e-05	0.00179009202223813	-0.20512365823851	5.48852506376394	1.46058260971642	0.253442804021287	0.482571457237676	0.908527685600834	5.48852506376394	27.63809707074	0.000318241859535594	0.00962628368272592
Slc33a1	1.16953186106725	6.66539013616062	41.2521490555577	6.19394278595292e-05	0.00180071693967343	1.15199549948469	6.66539013616062	40.0908224581645	6.99198731156353e-05	0.00238767758962459	-0.0175363615825529	6.66539013616062	0.00958890409411101	0.923844164180562	0.962514467921314
Daglb	-1.17260325474151	4.26129002094923	41.2275498290937	6.21143622232528e-05	0.00180071693967343	-0.201514450176959	4.26129002094923	1.30179531926943	0.279330151279193	0.512498941161329	0.971088804564548	4.26129002094923	28.274457029571	0.000291152126250723	0.00934401727366066
Fhl2	2.22533245941916	4.52881304264375	41.1981788939518	6.23147710383004e-05	0.00180071693967343	-0.888180647881744	4.52881304264375	6.26359640796416	0.0303568633364807	0.124893591492751	-3.1135131073009	4.52881304264375	73.2626032619168	4.79946643113527e-06	0.000798391240819351
Sp140	1.42469935809553	6.77523593804838	41.1767480270228	6.24234105928272e-05	0.00180071693967343	0.292653888467866	6.77523593804838	1.79055906755625	0.209212897132543	0.430635992221057	-1.13204546962767	6.77523593804838	26.392229115335	0.000380643566359787	0.0104950371155719
Rad51d	-1.26814491339924	4.41368131543264	41.1235665189924	6.27823121587899e-05	0.00180585088661926	-0.303098920355312	4.41368131543264	2.50893765769421	0.142937644623544	0.33791109213349	0.965045993043929	4.41368131543264	23.8780549487545	0.000557473418760059	0.0130307779687217
